aba,age_vehicule,agepr,nb_autre_carbu,cataeu,cs42pr,nb_diesel,dip14pr,nb_essence,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1,prix_achat,rev_disponible,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_3,distance,distance_autre_carbu,distance_diesel,distance_essence,age_vehicule.1,depenses_carburants_corrigees_emp,depenses_diesel_corrigees_emp,depenses_essence_corrigees_emp
2,3,51,0,112,37,0,42,1,0,13758,0,0,140,0,2,5,1,3,1.8,2134.7104595,0.0,0,61327.25,68950.0,1,2,9,0,4,1,0,1,1,0,0,0,0,34070.6944444444,9,5,9_1,27586.803424,27586.803424,0.0,0.0,4,2165.8207033440303,0.0,0.0
2,2,46,0,400,46,1,31,0,0,13775,0,340,0,0,1,5,0,1,1.0,2579.0164718,2528.24,0,34056.35,43813.0,1,1,0,0,1,1,0,1,1,0,0,0,0,34056.35,9,5,9_1,23000.0,0.0,23000.0,0.0,5,1805.7139644376323,1805.7139644376323,0.0
2,7,29,0,112,52,1,30,1,0,1378,0,249,0,0,2,5,0,2,1.5,1800.3839995,0.0,0,43730.5,47842.0,1,2,9,1,3,2,0,0,0,1,0,0,0,29153.6666666667,9,5,9_0,26659.0423292,0.0,18812.947816,7846.0945132,9,2323.8016417257563,1639.8773249494172,683.9243167763389
2,14,53,0,211,54,2,50,0,0,13788,0,555,0,0,2,3,0,2,1.5,1105.5993859,0.0,0,44236.85,45942.0,1,2,1,3,3,2,0,1,0,1,0,0,0,29491.2333333333,9,5,9_0,16313.7088856,0.0,16313.7088856,0.0,13,1422.0249558428513,1422.0249558428513,0.0
2,6,37,0,111,48,2,31,1,2,138,0,63,160,0,3,5,1,3,2.0,1168.70747,2860.0,11800,63868.55,70961.0,1,2,7,5,4,3,0,1,0,0,1,0,0,31934.275,9,5,9_0,35596.775412,0.0,17506.125306,18090.650106,8,3102.881345889327,1525.9648949122766,1576.9164509770505
2,28,78,0,111,74,0,60,1,0,13800,0,0,0,0,0,5,0,2,1.5,1825.8019217,1196.0,0,49347.565149576,50865.0,5,1,7,4,3,1,0,0,0,0,1,0,0,32898.376766384,9,5,9_0,1226.6152815,0.0,0.0,1226.6152815,20,106.92096774209733,0.0,106.92096774209733
2,5,68,0,400,13,1,71,0,0,13807,0,0,0,0,1,6,0,1,1.0,1592.3023772,0.0,0,35571.6,43676.0,1,1,0,0,1,1,1,0,1,0,0,0,0,35571.6,9,5,9_1,13243.779473,0.0,13243.779473,0.0,8,1039.7598928838509,1039.7598928838509,0.0
2,7,81,0,111,77,0,70,1,0,13809,0,0,0,0,0,3,0,1,1.0,3396.2026925,2627.04,0,32149.006228695,34325.0,5,1,9,7,1,1,0,0,0,0,0,1,0,32149.006228695,9,5,9_0,3842.9584527,0.0,0.0,3842.9584527,6,334.981018867534,0.0,334.981018867534
2,8,67,0,111,74,2,12,0,0,13811,0,0,0,0,0,6,0,2,1.5,1944.6427676,4620.2,0,45127.387364675,63444.0,5,1,10,8,3,2,0,0,0,0,0,0,1,30084.9249097833,9,5,9_0,13027.4613914,0.0,13027.4613914,0.0,7,1135.5710304602933,1135.5710304602933,0.0
0,1,27,0,111,42,1,20,1,0,13817,0,0,99999,0,2,5,1,3,1.8,3962.8587299,2305.68,0,61370.65,61252.0,1,3,9,7,4,2,1,0,0,0,0,1,0,34094.8055555556,9,5,9_0,31123.082736,0.0,16145.118255,14977.964481,6,2712.920811797731,1407.3293347725196,1305.5914770252116
2,8,57,0,112,45,2,42,0,0,13820,0,0,0,0,1,6,0,2,1.5,2863.0898896,0.0,0,43996.502842815,51133.0,1,1,9,0,3,2,0,0,1,0,0,0,0,29331.00189521,9,5,9_1,28328.068278,0.0,28328.068278,0.0,7,2224.0168902229266,2224.0168902229266,0.0
2,11,49,0,111,33,2,12,0,0,13826,0,1550,0,0,2,6,1,3,2.0,1708.4849969,2896.92,0,62785.2,69932.0,1,2,9,7,4,2,0,1,0,0,0,1,0,31392.6,9,5,9_0,35015.884213,0.0,35015.884213,0.0,10,3052.246521681043,3052.246521681043,0.0
2,12,41,0,111,34,1,20,1,0,13827,0,0,0,0,2,6,2,4,2.1,2429.7892054,4919.72,0,64977.9,69275.0,1,2,9,7,4,2,1,0,0,0,0,1,0,30941.8571428571,9,5,9_0,18580.6550954,0.0,13483.849973,5096.8051224,12,1619.6289529777066,1175.353274776899,444.2756782008075
2,7,43,0,112,53,2,41,0,0,13856,0,450,0,0,2,5,1,3,1.8,2082.7964375,0.0,0,55921.05,60512.0,1,1,9,3,4,2,0,1,0,1,0,0,0,31067.25,9,5,9_0,21489.00247,0.0,21489.00247,0.0,4,1873.1422757875691,1873.1422757875691,0.0
2,11,72,0,112,33,1,41,1,0,13863,0,0,0,0,1,5,0,2,1.5,1297.7589327,4554.16,0,52934.5,56232.0,5,1,8,0,3,2,1,0,1,0,0,0,0,35289.6666666667,9,5,9_1,35040.480432,0.0,24786.0,10254.480432,8,2751.0036885506956,1945.9315792413547,805.0721093093412
2,10,52,0,211,46,1,30,0,0,13881,0,120,0,0,2,6,1,2,1.5,1139.0707289,0.0,0,53457.1,62681.0,1,1,2,3,2,1,0,1,0,1,0,0,0,35638.0666666667,9,5,9_0,12340.075939,0.0,12340.075939,0.0,5,1075.6533701384924,1075.6533701384924,0.0
2,5,66,0,111,78,1,71,1,0,13899,0,0,0,0,0,5,0,2,1.5,2375.3141866,0.0,0,44641.968360674,48353.0,5,1,10,8,3,2,0,0,0,0,0,0,1,29761.3122404493,9,5,9_0,28022.81477,0.0,17041.349309,10981.465461,5,2442.6782539362475,1485.4515406992357,957.2267132370118
2,2,69,0,111,75,1,44,0,2,139,0,0,0,0,0,3,0,2,1.5,2603.3161222,447.2,16900,43608.0,48605.0,5,2,9,7,3,1,0,0,0,0,0,1,0,29072.0,9,5,9_0,14146.530588,0.0,14146.530588,0.0,3,1233.1174765835829,1233.1174765835829,0.0
0,11,35,0,111,55,1,31,0,0,13911,0,0,0,665,1,2,0,1,1.0,3497.1173914,1318.72,0,31159.35,35140.0,1,3,10,8,1,1,1,0,0,0,0,0,1,31159.35,9,5,9_0,5037.2179908,0.0,5037.2179908,0.0,10,439.08161786931,439.08161786931,0.0
2,2,56,0,112,42,1,31,1,0,13920,0,120,150,0,2,4,0,2,1.5,1627.3452431,0.0,0,50744.85,58065.0,1,1,6,2,3,2,0,1,0,1,0,0,0,33829.9,9,5,9_0,4028.4187214,0.0,2000.0,2028.4187214,3,351.1471238445274,174.334967702907,176.81215614162045
0,3,32,0,111,37,0,12,1,0,13935,0,0,170,500,1,2,0,1,1.0,2762.014857,0.0,0,29679.35,34743.0,1,3,9,7,1,1,0,1,0,0,0,1,0,29679.35,9,5,9_0,11007.145983,0.0,0.0,11007.145983,2,959.4652197237438,0.0,959.4652197237438
2,4,60,0,111,38,2,50,0,0,13962,0,560,0,0,2,4,0,2,1.5,1513.548589,0.0,0,49829.6338627096,54920.0,1,1,8,7,3,2,0,1,0,0,0,1,0,33219.7559084731,9,5,9_0,35218.5659091,0.0,35218.5659091,0.0,4,3069.9137751528247,3069.9137751528247,0.0
2,7,53,0,111,78,1,50,1,0,13981,0,0,0,0,1,5,0,2,1.5,2402.5615378,1305.2,0,44349.2,45380.0,5,1,7,5,3,2,0,0,0,0,1,0,0,29566.1333333333,9,5,9_0,30088.930278,11027.819167,19061.111111,0.0,8,2622.776344115075,1661.5090949588532,0.0
2,9,69,0,111,75,1,70,0,0,13986,0,0,0,0,0,8,0,2,1.5,2357.5403194,0.0,0,49743.8396131595,56124.0,5,1,10,8,3,1,0,0,0,0,0,0,1,33162.5597421063,9,5,9_0,14395.686391,0.0,14395.686391,0.0,8,1254.8357610180813,1254.8357610180813,0.0
0,7,42,0,111,46,0,41,1,0,13988,0,0,0,957,1,4,0,1,1.0,2463.1941251,4160.0,0,30289.55,30779.0,1,3,10,8,1,1,0,0,0,0,0,0,1,30289.55,9,5,9_0,13000.0,0.0,0.0,13000.0,4,1133.1772900688954,0.0,1133.1772900688954
0,0,50,0,111,37,0,20,0,0,14003,0,0,0,980,1,4,3,4,2.3,751.91493867,1612.52,0,74954.4,91876.0,1,3,9,7,2,0,0,0,0,0,0,1,0,32588.8695652174,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,5,72,1,111,75,0,50,0,0,14009,0,0,0,0,0,4,0,1,1.0,2274.77461,0.0,0,31640.0,34483.0,5,1,9,7,1,1,0,0,0,0,0,1,0,31640.0,9,5,9_0,5249.3643582,0.0,0.0,5249.3643582,5,457.5738829237941,0.0,457.5738829237941
2,9,56,0,111,46,1,42,1,0,14017,0,0,0,0,2,6,0,2,1.5,1659.2349433,0.0,0,51256.1,57035.0,1,1,10,8,3,2,0,0,0,0,0,0,1,34170.7333333333,9,5,9_0,13037.3185327,0.0,9662.8947368,3374.4237959,9,1136.4302526653826,842.290220928309,294.1400317370737
2,5,59,0,111,21,1,12,1,0,14021,0,0,99999,0,1,6,1,3,2.0,1749.0935979,2636.92,0,64288.3,68612.0,1,1,10,8,4,2,0,0,0,0,0,0,1,32144.15,9,5,9_0,28751.076102,0.0,17743.930119,11007.145983,3,2506.1589618329954,1546.6937421092518,959.4652197237438
2,1,37,0,111,38,0,12,1,1,1405,0,0,300,0,1,5,1,2,1.5,2838.948665,0.0,35300,47149.4,54210.0,1,1,8,7,2,1,0,1,0,0,0,1,0,31432.9333333333,9,5,9_0,12000.765602,0.0,0.0,12000.765602,4,1046.0765418174135,0.0,1046.0765418174135
2,6,63,1,400,74,1,31,0,0,1406,0,0,0,0,0,6,0,2,1.5,1601.589272,0.0,0,46319.5,50188.0,5,1,0,1,3,2,0,0,0,1,0,0,0,30879.6666666667,9,5,9_0,14934.6922859,0.0,13054.684733,1880.0075529,5,1301.8195486576153,1137.944020649594,163.87552800802135
2,5,54,0,111,54,1,42,0,0,14070,0,380,0,0,2,3,0,2,1.5,3229.7666048,2262.0,0,52531.25,56186.0,1,2,9,7,3,1,0,1,0,0,0,1,0,35020.8333333333,9,5,9_0,9217.2527473,0.0,9217.2527473,0.0,4,803.4447300050381,803.4447300050381,0.0
2,10,83,0,111,74,0,60,1,0,14073,0,0,0,0,0,6,0,2,1.5,2240.38617,0.0,0,44241.85,48226.0,5,1,8,7,3,1,0,0,0,0,0,1,0,29494.5666666667,9,5,9_0,3020.426395,0.0,0.0,3020.426395,11,263.28296901066636,0.0,263.28296901066636
2,0,93,0,111,77,0,60,0,0,14090,0,0,0,0,0,2,0,1,1.0,4369.4364993,0.0,0,29406.0,29939.0,5,4,10,8,1,0,0,0,0,0,0,0,1,29406.0,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,16,74,0,112,75,2,33,0,0,14102,0,0,0,0,0,5,0,2,1.5,1701.6465048,0.0,0,48188.25,57824.0,5,4,9,0,3,2,0,0,1,0,0,0,0,32125.5,9,5,9_1,23931.9991945,0.0,23931.9991945,0.0,13,1878.884571409514,1878.884571409514,0.0
0,0,50,0,111,33,0,30,0,0,14103,0,0,0,750,2,3,1,3,2.0,2698.8502972,0.0,0,60766.15,68260.0,1,3,10,8,4,0,0,0,0,0,0,0,1,30383.075,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,18,69,0,112,75,1,41,1,0,14113,0,0,0,0,0,4,0,2,1.5,1530.4585155,2225.08,0,47099.8,52517.0,5,1,10,2,3,2,0,0,0,1,0,0,0,31399.8666666667,9,5,9_0,22660.3872633,0.0,9818.5470483,12841.840215,18,1975.248940841385,855.8580412774267,1119.3908995639586
2,10,70,0,221,75,0,31,2,0,14124,0,0,0,0,0,7,0,2,1.5,1384.2637464,1749.28,0,51510.586086092,57336.0,5,1,1,2,3,2,0,0,0,1,0,0,0,34340.3907240613,9,5,9_0,5865.0226996,1270.73888,0.0,4594.2838196,12,511.2392714557912,0.0,400.4721606539771
2,8,78,0,300,75,1,60,1,0,14137,0,0,0,0,0,5,0,2,1.5,1664.0181409,0.0,0,53481.35,58060.0,5,1,0,1,3,2,0,0,0,1,0,0,0,35654.2333333333,9,5,9_0,8097.4655979,0.0,8097.4655979,0.0,7,705.8357017426484,705.8357017426484,0.0
2,5,52,0,112,38,1,60,1,0,14146,0,0,0,0,2,3,1,3,2.0,1588.0070404,2496.52,0,62139.1,72712.0,1,1,10,4,4,2,1,0,0,0,1,0,0,31069.55,9,5,9_0,33354.6084339,0.0,24567.827394,8786.7810399,4,2907.4372920335327,2141.5156976317917,765.9215944017411
2,15,54,0,112,48,4,50,0,0,14147,0,1019,0,0,4,6,2,4,2.5,2431.7808955,4279.6,0,78917.35,83123.0,1,1,10,2,4,4,0,1,0,1,0,0,0,31566.94,9,5,9_0,37150.0,0.0,37150.0,0.0,4,3238.2720250814973,3238.2720250814973,0.0
0,5,57,0,211,63,1,31,0,0,1419,0,920,0,577,1,3,0,2,1.5,2764.8474825,0.0,0,47281.7941168075,51731.0,1,3,1,2,3,1,1,1,0,1,0,0,0,31521.1960778717,9,5,9_0,15000.0,0.0,15000.0,0.0,5,1307.5122577718025,1307.5122577718025,0.0
0,2,52,0,111,37,0,31,1,0,14199,0,0,410,650,1,1,0,1,1.0,4881.3919937,7113.6,0,31059.3,35680.0,1,3,10,8,1,1,1,1,0,0,0,0,1,31059.3,9,5,9_0,16861.54367,0.0,0.0,16861.54367,4,1469.7783355653028,0.0,1469.7783355653028
2,14,37,0,111,37,2,50,0,0,14222,0,200,0,0,2,4,0,2,1.5,2252.6818363,4028.44,0,45326.25,51753.0,1,2,7,5,3,2,0,1,0,0,1,0,0,30217.5,9,5,9_0,24012.6912608,0.0,24012.6912608,0.0,12,2093.1258777057224,2093.1258777057224,0.0
2,11,28,0,111,47,1,31,1,0,14227,0,15,0,0,2,4,0,2,1.5,3022.5582762,0.0,0,45614.1,49844.0,1,2,7,5,3,2,0,1,0,0,1,0,0,30409.4,9,5,9_0,26659.0423292,0.0,18812.947816,7846.0945132,9,2323.8016417257563,1639.8773249494172,683.9243167763389
0,1,32,0,111,38,0,31,1,1,14230,0,0,500,800,2,5,0,2,1.5,3177.689861,2080.0,19271,47955.2,48483.0,1,3,5,4,3,1,0,1,0,0,1,0,0,31970.1333333333,9,5,9_0,12907.802153,0.0,0.0,12907.802153,2,1125.1406357293843,0.0,1125.1406357293843
2,7,68,0,111,74,1,60,0,0,14237,0,0,0,0,0,6,0,2,1.5,1549.545671,2177.24,0,50648.7,55217.0,5,1,5,4,3,1,0,0,0,0,1,0,0,33765.8,9,5,9_0,10956.403509,0.0,10956.403509,0.0,8,955.0421259407659,955.0421259407659,0.0
2,14,41,0,111,33,2,31,0,0,14242,0,600,0,0,2,5,2,4,2.1,1757.4083585,4453.8,0,67458.2,74274.0,1,2,7,5,4,2,0,1,0,0,1,0,0,32122.9523809524,9,5,9_0,22465.3498106,0.0,22465.3498106,0.0,17,1958.2480168327295,1958.2480168327295,0.0
2,6,72,0,221,74,1,44,0,0,14264,0,0,0,0,1,4,0,2,1.5,1813.4628215,3102.32,0,46356.2,49977.0,5,2,1,2,3,1,0,0,0,1,0,0,0,30904.1333333333,9,5,9_0,17905.395221,0.0,17905.395221,0.0,6,1560.76824878041,1560.76824878041,0.0
2,5,74,0,111,74,0,44,1,0,14286,0,0,0,0,0,2,0,1,1.0,2374.2951831,0.0,0,33244.45,35667.0,5,1,9,7,1,1,0,0,0,0,0,1,0,33244.45,9,5,9_0,10983.606031,0.0,0.0,10983.606031,4,957.4133013379196,0.0,957.4133013379196
2,2,59,0,120,37,1,50,1,2,14289,0,0,0,0,2,5,0,2,1.5,1762.6953327,2236.0,21867,52871.55,56762.0,1,1,0,3,3,2,0,0,0,1,0,0,0,35247.7,9,5,9_0,27358.272609,0.0,16362.975007,10995.297602,1,2384.75178584867,1426.3193596844096,958.4324261642604
2,6,44,0,111,37,1,31,1,0,143,0,50,50,0,2,6,0,2,1.5,1874.2153932,0.0,0,53119.0,63781.0,1,2,10,8,3,2,0,1,0,0,0,0,1,35412.6666666667,9,5,9_0,44096.482876,0.0,27000.0,17096.482876,5,3843.7794589996256,2353.5220639892445,1490.257395010381
2,7,64,0,111,46,1,20,1,0,14304,0,200,0,0,1,8,0,2,1.5,2149.6083158,3952.0,0,50096.1,73504.0,1,2,10,8,3,2,0,1,0,0,0,0,1,33397.4,9,5,9_0,28751.076102,0.0,17743.930119,11007.145983,3,2506.1589618329954,1546.6937421092518,959.4652197237438
2,3,53,0,111,45,0,42,1,2,14313,0,0,268,0,2,3,0,2,1.5,1809.627673,2446.08,13376,48527.85,52915.0,1,2,9,7,3,1,0,1,0,0,0,1,0,32351.9,9,5,9_0,10995.297602,0.0,0.0,10995.297602,2,958.4324261642604,0.0,958.4324261642604
2,12,48,0,111,54,1,31,1,0,14351,0,0,182,0,2,5,1,2,1.5,1969.2904712,0.0,0,45379.95,50758.0,1,1,10,8,2,2,0,0,0,0,0,0,1,30253.3,9,5,9_0,44096.482876,0.0,27000.0,17096.482876,5,3843.7794589996256,2353.5220639892445,1490.257395010381
2,14,79,0,111,74,2,31,1,0,14352,0,0,0,0,0,7,0,2,1.5,2257.3561939,0.0,0,51149.3,59110.0,5,1,9,7,3,3,0,0,0,0,0,1,0,34099.5333333333,9,5,9_0,11446.4993945,0.0,10132.2996681,1314.1997264,6,997.762551125751,883.2070676971944,114.5554834285566
0,18,24,0,111,43,1,30,1,0,14416,0,65,510,400,2,3,0,2,1.5,3902.0659046,4160.0,0,53740.8,54204.0,1,3,8,7,3,2,0,1,0,0,0,1,0,35827.2,9,5,9_0,6163.4008822,0.0,4137.5602893,2025.8405929,17,537.2481468692027,360.66071970197294,176.58742716722972
2,6,64,0,111,75,1,33,0,0,1443,0,0,0,0,0,3,0,1,1.0,3690.2665724,0.0,0,28994.65,31391.0,5,2,10,8,1,1,0,0,0,0,0,0,1,28994.65,9,5,9_0,8253.9858884,0.0,8253.9858884,0.0,6,719.479181637232,719.479181637232,0.0
2,19,56,0,112,55,3,42,1,0,14451,0,217,120,0,3,5,2,4,2.5,2360.7501724,2912.0,0,76124.6,81288.0,1,2,10,2,4,4,0,1,0,1,0,0,0,30449.84,9,5,9_0,47102.6816161,0.0,40572.4636324,6530.2179837,3,4105.822239131552,3536.599568490911,569.222670640641
0,10,30,0,111,43,1,33,1,0,14454,0,100,0,590,2,3,0,2,1.5,1219.3432563,0.0,0,43832.55,47378.0,1,3,8,7,3,2,0,1,0,0,0,1,0,29221.7,9,5,9_0,34730.0809849,0.0,31588.695364,3141.3856209,9,3027.3337734109427,2753.507093029954,273.826680380989
2,8,53,0,111,37,2,20,0,2,14455,0,50,0,0,2,6,2,4,2.5,2639.979494,0.0,5000,86687.298558829,94947.0,1,1,10,8,4,2,0,1,0,0,0,0,1,34674.9194235316,9,5,9_0,12815.4276444,0.0,12815.4276444,0.0,16,1117.0885822427078,1117.0885822427078,0.0
2,5,57,0,111,34,1,20,0,0,14468,0,250,0,0,1,4,0,1,1.0,2097.753418,2484.04,0,35555.1,47489.0,1,1,9,7,1,1,0,1,0,0,0,1,0,35555.1,9,5,9_0,17014.727511,0.0,17014.727511,0.0,3,1483.1309855519742,1483.1309855519742,0.0
0,8,57,0,111,63,0,50,1,0,14476,0,0,0,272,2,3,0,2,1.5,2513.7860188,1560.52,0,45877.05,48160.0,1,3,8,7,3,1,0,0,0,0,0,1,0,30584.7,9,5,9_0,8000.0,8000.0,0.0,0.0,4,697.339870811628,0.0,0.0
2,22,62,0,112,33,0,31,2,0,14477,0,0,0,0,1,5,0,2,1.5,2105.1320303,2548.0,0,51346.4,52714.0,1,1,7,1,3,2,0,0,0,1,0,0,0,34230.9333333333,9,5,9_0,31421.829082,0.0,0.0,31421.829082,7,2738.9617790883667,0.0,2738.9617790883667
2,5,50,0,111,63,2,50,0,0,14488,0,400,0,0,2,5,0,2,1.5,1821.3814959,0.0,0,43470.35,46501.0,1,2,7,5,3,2,0,1,0,0,1,0,0,28980.2333333333,9,5,9_0,21372.6856457,0.0,21372.6856457,0.0,4,1863.0032308837467,1863.0032308837467,0.0
2,6,61,0,111,34,1,31,0,0,14497,0,312,0,0,1,5,0,1,1.0,1172.8721514,0.0,0,31448.8,37466.0,1,1,6,5,1,1,0,1,0,0,1,0,0,31448.8,9,5,9_0,5397.5536293,0.0,5397.5536293,0.0,7,470.4911688193619,470.4911688193619,0.0
2,1,71,0,111,75,0,20,1,1,14521,0,0,0,0,0,4,0,1,1.0,2589.467236,0.0,13600,29389.0,31870.0,5,1,10,8,1,1,0,0,0,0,0,0,1,29389.0,9,5,9_0,10995.297602,0.0,0.0,10995.297602,2,958.4324261642604,0.0,958.4324261642604
2,4,47,0,111,46,2,43,0,0,14523,0,411,0,0,2,5,2,4,2.5,2145.9248462,2600.0,0,88379.95,97000.0,1,1,10,8,4,2,1,1,0,0,0,0,1,35351.98,9,5,9_0,17185.4175756,0.0,17185.4175756,0.0,12,1498.0096090015982,1498.0096090015982,0.0
2,11,78,0,111,75,2,44,0,0,14535,0,0,0,0,0,6,0,2,1.5,2141.3077122,0.0,0,48174.95,49885.0,4,1,9,7,3,2,0,0,0,0,0,1,0,32116.6333333333,9,5,9_0,9530.5892583,0.0,9530.5892583,0.0,12,830.7574852677014,830.7574852677014,0.0
2,12,79,0,212,78,0,50,1,0,14539,0,0,0,0,0,5,0,2,1.5,2272.8513629,0.0,0,52449.6,55309.0,5,1,2,0,3,1,0,0,1,0,0,0,0,34966.4,9,5,9_1,15853.402395,15853.402395,0.0,0.0,13,1244.6395690652394,0.0,0.0
2,14,49,0,111,54,4,50,1,0,14545,0,210,0,0,3,6,1,3,2.0,1611.983259,0.0,0,69092.85,75500.0,1,2,9,7,4,5,0,1,0,0,0,1,0,34546.425,9,5,9_0,127733.0017531,5732.01725,122000.9845031,0.0,7,11134.164367611025,10634.518846535397,0.0
0,12,25,0,111,64,1,71,1,2,14585,0,60,0,998,2,5,0,2,1.5,4107.9057123,0.0,2700,44679.25,48127.0,1,3,9,7,3,2,0,1,0,0,0,1,0,29786.1666666667,9,5,9_0,6163.4008822,0.0,4137.5602893,2025.8405929,17,537.2481468692027,360.66071970197294,176.58742716722972
2,6,43,0,111,48,1,31,1,0,14592,0,850,140,0,2,6,1,3,2.0,2632.2384554,2966.08,0,59570.75,66119.0,1,2,9,7,4,2,0,1,0,0,0,1,0,29785.375,9,5,9_0,25902.2566337,0.0,17551.813401,8350.4432327,7,2257.834536834249,1529.9474111953925,727.8871256388563
0,0,25,0,111,46,0,30,0,0,14607,0,0,0,500,2,1,0,2,1.5,7328.2915081,0.0,0,49761.85,54328.0,1,3,10,8,3,0,0,0,0,0,0,0,1,33174.5666666667,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0,1,57,0,111,48,1,71,1,0,1461,0,99999,99999,500,3,4,1,4,2.3,4236.088997,2912.0,0,67765.35,73030.0,1,3,10,8,5,2,1,1,0,0,0,0,1,29463.1956521739,9,5,9_0,8556.0635876,0.0,2556.0635876,6000.0,4,745.8105346041323,222.8056314954113,523.004903108721
2,7,69,0,112,75,1,41,1,0,14638,0,0,0,0,0,7,0,2,1.5,1578.1035555,0.0,0,44242.05,49124.0,5,1,7,1,3,2,0,0,0,1,0,0,0,29494.7,9,5,9_0,16064.5089634,0.0,10387.26521,5677.2437534,7,1400.3028256486994,905.4317724534396,494.8710531952597
2,10,53,0,221,48,3,50,0,0,14642,0,710,0,0,2,5,1,3,2.0,2246.451522,7286.24,0,66166.7,75433.0,1,1,1,1,4,3,0,1,0,1,0,0,0,33083.35,9,5,9_0,44392.6061194,0.0,44392.6061194,0.0,12,3869.591777036735,3869.591777036735,0.0
0,1,34,0,112,43,1,33,0,1,14650,0,0,0,0,1,4,1,2,1.3,194.87739553,2895.36,27507,38461.8,41279.0,1,3,8,0,2,1,1,0,1,0,0,0,0,29586.0,9,5,9_1,24884.711225,0.0,24884.711225,0.0,2,1953.6813286948,1953.6813286948,0.0
2,0,70,0,111,72,0,50,0,0,14663,0,0,0,0,0,3,0,2,1.5,1304.7618203,1976.0,0,50883.11059833,57782.0,5,1,10,8,3,0,0,0,0,0,0,0,1,33922.07373222,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,6,65,0,400,74,1,31,0,0,14690,0,0,0,0,0,5,0,2,1.5,1510.5229539,4524.0,0,47635.0,51873.0,5,2,0,0,3,1,0,0,1,0,0,0,0,31756.6666666667,9,5,9_1,20371.791486,0.0,20371.791486,0.0,11,1599.375146386168,1599.375146386168,0.0
2,12,68,0,112,86,2,33,0,0,14696,0,0,0,0,0,7,0,2,1.5,1245.54386,2705.56,0,49788.25,55309.0,5,1,8,0,3,2,0,0,1,0,0,0,0,33192.1666666667,9,5,9_1,19870.9147524,0.0,19870.9147524,0.0,13,1560.0516632416713,1560.0516632416713,0.0
0,0,74,0,112,74,0,10,0,0,1470,0,0,0,681,0,3,0,1,1.0,5181.661,0.0,0,34658.0,37400.0,5,3,9,3,1,0,0,0,0,1,0,0,0,34658.0,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,3,52,0,112,38,1,31,2,0,14733,0,0,150,0,2,4,1,3,2.0,1631.2147659,0.0,0,67831.45,77825.0,1,1,8,0,4,3,1,0,1,0,0,0,0,33915.725,9,5,9_1,21019.8410596,0.0,12000.0,9019.8410596,5,1650.2530665904017,942.1116336196343,708.1414329707674
2,7,62,0,111,34,0,20,1,0,1474,0,0,99999,0,1,4,0,1,1.0,1866.1522312,0.0,0,32050.3,36116.0,1,1,7,6,1,1,0,1,0,0,1,0,0,32050.3,9,5,9_0,4737.4406651,0.0,0.0,4737.4406651,8,412.9507826723233,0.0,412.9507826723233
2,7,51,0,112,47,1,50,0,0,14745,0,250,0,0,2,5,1,3,1.8,1699.7032883,2782.0,0,59767.55,65732.0,1,2,9,0,4,1,0,1,1,0,0,0,0,33204.1944444444,9,5,9_1,9511.0288066,0.0,9511.0288066,0.0,8,746.7042405324438,746.7042405324438,0.0
2,7,45,0,120,21,2,50,0,0,14746,0,2500,0,0,2,5,1,3,2.0,4077.5783197,3656.12,0,68358.4,70940.0,1,1,0,0,4,2,0,1,1,0,0,0,0,34179.2,9,5,9_1,44245.737559,0.0,44245.737559,0.0,5,3473.7020077012585,3473.7020077012585,0.0
2,14,28,0,111,38,0,0,1,0,14756,0,0,0,0,1,2,0,1,1.0,3800.7197119,0.0,0,33474.4,41870.0,1,2,10,8,1,1,0,0,0,0,0,0,1,33474.4,9,5,9_0,10000.0,0.0,0.0,10000.0,7,871.6748385145349,0.0,871.6748385145349
2,6,45,0,111,46,0,31,1,0,14764,0,0,100,0,1,4,0,1,1.0,2821.5829639,0.0,0,31595.85,33822.0,1,2,8,7,1,1,0,1,0,0,0,1,0,31595.85,9,5,9_0,13930.298367,0.0,0.0,13930.298367,4,1214.2690579514015,0.0,1214.2690579514015
2,0,92,0,111,86,0,70,0,0,14769,0,0,0,0,0,8,0,1,1.0,1776.2731594,0.0,0,33350.165149576,34342.0,5,4,6,4,1,0,0,0,0,0,1,0,0,33350.165149576,9,5,9_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,15,61,0,111,75,2,31,2,0,1479,0,60,100,0,2,4,2,4,2.5,2620.6002057,10809.24,0,76689.30171228,83013.0,5,1,8,6,4,4,0,1,0,0,1,0,0,30675.720684912,9,5,9_0,30162.0284872,0.0,7004.302856,23157.7256312,7,2629.1481310850863,610.5474560910696,2018.6006749940166
