age_vehicule,agepr,nb_autre_carbu,consommation,cs42pr,decile_rev,nb_diesel,dip14pr,distance_autre_carbu,distance_diesel,distance_essence,nb_essence,ident_men,nactifs,nenfants,niveau_vie_decile,npers,ocde10,pondmen,puissance,situapr,tuu,typmen,veh_tot,rural,petite_ville,moyenne_ville,grande_ville,paris,distance,niveau_vie_quintile,donation_class_3
4.0,35,0,5.0,37.0,9,1,15.0,0.0,17053.866777,0.0,0,1100000935000,2,3,7,5,2.4,1688.66119,6.0,1.0,8,4,1,0,0,0,0,1,17053.866777,4.0,7_0
0.0,28,0,0.0,33.0,8,0,15.0,0.0,0.0,0.0,0,1100000937000,1,0,9,2,1.5,2581.9111014,0.0,1.0,8,3,0,0,0,0,0,1,0.0,5.0,9_0
8.0,86,0,9999.0,77.0,7,0,60.0,0.0,0.0,442.31774415,1,1100000946000,0,0,9,1,1.0,2576.5973667,4.0,5.0,4,1,1,0,0,1,0,0,442.31774415,5.0,9_0
15.0,46,0,9999.0,37.0,8,1,32.0,0.0,6473.1533333,0.0,0,1100000948000,1,0,10,1,1.0,1564.5465476,4.0,1.0,8,1,1,0,0,0,0,1,6473.1533333,5.0,10_0
0.0,67,0,0.0,77.0,7,0,51.0,0.0,0.0,0.0,0,1100000953000,1,0,7,2,1.5,3974.5989257,0.0,5.0,8,3,0,0,0,0,0,1,0.0,4.0,7_0
13.0,49,0,4.5,48.0,3,1,52.0,0.0,9200.7427242,0.0,0,1100000954000,1,0,6,1,1.0,2878.6824487,4.0,1.0,3,1,1,0,1,0,0,0,9200.7427242,3.0,6_0
11.0,40,0,6.0,37.0,9,1,31.0,0.0,11334.996721,25044.656896200002,2,1100000955000,1,2,9,3,1.8,1578.2192329,4.0,1.0,3,2,3,0,1,0,0,0,36379.653617200005,5.0,9_0
2.0,57,0,9999.0,37.0,10,1,11.0,0.0,17651.534506,0.0,0,1100000964000,2,2,9,4,2.5,2468.6083903,6.0,1.0,8,4,1,0,0,0,0,1,17651.534506,5.0,9_0
0.0,46,0,0.0,37.0,7,0,22.0,0.0,0.0,0.0,0,1100001013000,1,0,9,1,1.0,2527.4720308,0.0,1.0,8,1,0,0,0,0,0,1,0.0,5.0,9_0
13.0,61,0,9999.0,68.0,3,0,71.0,0.0,0.0,2988.2749214,1,1100001014000,1,0,4,1,1.0,1240.6748569,5.0,1.0,8,1,1,0,0,0,0,1,2988.2749214,2.0,4_0
2.0,59,0,5.0,47.0,10,2,16.0,0.0,15519.184645099998,14007.145983,2,1100001015000,4,2,9,4,2.5,1488.5930656,4.0,1.0,8,4,4,0,0,0,0,1,29526.330628099997,5.0,9_0
5.0,68,0,9999.0,74.0,6,0,21.0,0.0,0.0,9244.3444439,1,1100001017000,0,0,9,1,1.0,2539.6006696,4.0,5.0,8,1,1,0,0,0,0,1,9244.3444439,5.0,9_0
12.0,38,0,7.0,46.0,6,2,36.0,0.0,12840.19309431,0.0,0,1100001018000,1,4,2,6,2.7,1791.1508843,7.0,1.0,8,4,2,0,0,0,0,1,12840.19309431,1.0,2_0
14.0,29,0,7.0,38.0,6,1,15.0,0.0,9019.7318841,0.0,0,1100001023000,1,0,9,1,1.0,2639.8865511,5.0,1.0,8,1,1,0,0,0,0,1,9019.7318841,5.0,9_0
4.0,83,0,5.5,74.0,8,2,24.0,0.0,8472.9013228,0.0,0,1100001025000,0,0,8,2,1.5,749.09445185,4.0,5.0,8,3,2,0,0,0,0,1,8472.9013228,4.0,8_0
11.0,54,0,9999.0,52.0,6,1,52.0,0.0,9355.7472154,0.0,0,1100001026000,1,0,6,2,1.5,1050.7897252,6.0,1.0,4,3,1,0,0,1,0,0,9355.7472154,3.0,6_0
0.0,62,0,0.0,56.0,1,0,53.0,0.0,0.0,0.0,0,1100001028000,1,1,1,2,1.5,1933.5827194,0.0,4.0,8,2,0,0,0,0,0,1,0.0,1.0,1_0
10.0,65,1,9999.0,75.0,5,0,70.0,10049.797844,0.0,0.0,0,1100001034000,0,0,8,1,1.0,1875.9408464,5.0,5.0,8,1,1,0,0,0,0,1,10049.797844,4.0,8_0
10.0,88,0,7.0,74.0,10,2,13.0,0.0,5083.1910569,0.0,0,1100001035000,0,0,10,2,1.5,1202.6424467,6.0,5.0,8,3,2,0,0,0,0,1,5083.1910569,5.0,10_0
11.0,68,0,9999.0,74.0,10,1,12.0,0.0,4504.2247043,0.0,0,1100001037000,0,0,10,2,1.5,2280.1555762,8.0,5.0,8,3,1,0,0,0,0,1,4504.2247043,5.0,10_0
5.0,60,0,5.0,33.0,8,1,21.0,0.0,7631.3617607,5249.3818681,1,1100001046000,2,0,9,2,1.5,1990.3762416,6.0,1.0,4,3,2,0,0,1,0,0,12880.743628799999,5.0,9_0
0.0,70,0,0.0,86.0,3,0,71.0,0.0,0.0,0.0,0,1100001053000,0,0,5,1,1.0,1916.720956,0.0,5.0,8,1,0,0,0,0,0,1,0.0,3.0,5_0
11.0,80,0,9999.0,77.0,2,0,52.0,0.0,0.0,4230.8431356,1,1100001054000,0,0,3,1,1.0,2467.0804264,5.0,5.0,3,1,1,0,1,0,0,0,4230.8431356,2.0,3_0
11.0,36,0,6.0,46.0,9,2,21.0,0.0,19518.5733732,0.0,0,1100001055000,2,2,7,4,2.1,1836.4161393,6.0,1.0,3,4,2,0,1,0,0,0,19518.5733732,4.0,7_0
0.0,91,0,0.0,78.0,5,1,71.0,0.0,0.0,0.0,0,1100001057000,0,0,7,1,1.0,2696.6892436,0.0,5.0,8,1,1,0,0,0,0,1,0.0,4.0,7_0
0.0,38,0,0.0,38.0,5,0,17.0,0.0,0.0,0.0,0,1100001063000,1,0,8,1,1.0,5025.547221,0.0,1.0,8,1,0,0,0,0,0,1,0.0,4.0,8_0
19.0,84,0,9999.0,72.0,5,0,42.0,0.0,0.0,2053.8431416,1,1100001064000,0,0,7,1,1.0,3799.1047633,5.0,5.0,8,1,1,0,0,0,0,1,2053.8431416,4.0,7_0
5.0,49,0,9999.0,52.0,5,2,71.0,0.0,14875.9865891,0.0,0,1100001065000,2,1,2,3,2.0,1382.3220776,5.0,1.0,8,4,2,0,0,0,0,1,14875.9865891,1.0,2_0
9.0,52,0,8.0,37.0,5,2,35.0,0.0,39722.001638,0.0,0,1100001068000,3,5,1,7,3.8,1531.6620187,8.0,4.0,8,4,2,0,0,0,0,1,39722.001638,1.0,1_0
0.0,33,0,0.0,38.0,10,0,13.0,0.0,0.0,0.0,0,1100001113000,2,0,10,2,1.5,3339.2605517,0.0,1.0,8,3,0,0,0,0,0,1,0.0,5.0,10_0
0.0,36,0,0.0,63.0,6,0,71.0,0.0,0.0,0.0,0,1100001114000,1,3,3,5,2.4,1341.711921,0.0,1.0,8,4,0,0,0,0,0,1,0.0,2.0,3_0
0.0,28,0,0.0,54.0,5,0,43.0,0.0,0.0,0.0,0,1100001123000,1,0,7,1,1.0,3500.3523408,0.0,1.0,8,1,0,0,0,0,0,1,0.0,4.0,7_0
0.0,73,0,0.0,75.0,2,0,15.0,0.0,0.0,0.0,0,1100001127000,0,0,4,1,1.0,2473.983137,0.0,5.0,8,1,0,0,0,0,0,1,0.0,2.0,4_0
4.0,39,0,6.0,64.0,9,1,44.0,0.0,13373.540246,0.0,0,1100001128000,2,0,9,2,1.5,1886.823253,4.0,1.0,8,3,1,0,0,0,0,1,13373.540246,5.0,9_0
0.0,91,0,0.0,78.0,4,0,70.0,0.0,0.0,0.0,0,1100001133000,0,0,6,1,1.0,2083.368347,0.0,5.0,8,1,0,0,0,0,0,1,0.0,3.0,6_0
18.0,40,0,7.0,55.0,3,1,44.0,0.0,14272.397541,0.0,0,1100001134000,1,2,2,3,1.6,1813.6966183,6.0,4.0,8,2,1,0,0,0,0,1,14272.397541,1.0,2_0
0.0,88,0,0.0,86.0,3,0,71.0,0.0,0.0,0.0,0,1100001137000,0,0,5,1,1.0,1567.4461781,0.0,7.0,8,1,0,0,0,0,0,1,0.0,3.0,5_0
0.0,76,0,0.0,77.0,1,0,71.0,0.0,0.0,0.0,0,1100001138000,0,0,2,1,1.0,2277.1022324,0.0,5.0,8,1,0,0,0,0,0,1,0.0,1.0,2_0
0.0,45,0,0.0,54.0,6,0,43.0,0.0,0.0,0.0,0,1100001148000,2,3,3,4,2.1,2017.1601971,0.0,1.0,8,2,0,0,0,0,0,1,0.0,2.0,3_0
0.0,40,0,0.0,38.0,10,0,14.0,0.0,0.0,0.0,0,1100001153000,2,0,10,2,1.5,4430.3584346,0.0,1.0,8,3,0,0,0,0,0,1,0.0,5.0,10_0
0.0,50,0,6.6,38.0,10,0,52.0,0.0,0.0,12785.004332100001,2,1100001154000,2,0,10,2,1.5,1862.6621106,6.0,1.0,3,3,2,0,1,0,0,0,12785.004332100001,5.0,10_0
8.0,62,0,6.4,75.0,9,2,52.0,0.0,17995.0960754,0.0,0,1100001155000,0,0,9,2,1.5,1404.4852253,6.0,5.0,3,3,2,0,1,0,0,0,17995.0960754,5.0,9_0
0.0,31,0,0.0,37.0,7,0,17.0,0.0,0.0,0.0,0,1100001157000,1,0,10,1,1.0,2397.5703674,0.0,1.0,8,1,0,0,0,0,0,1,0.0,5.0,10_0
0.0,83,0,0.0,86.0,1,0,71.0,0.0,0.0,0.0,0,1100001158000,0,0,2,1,1.0,861.15848106,0.0,6.0,8,1,0,0,0,0,0,1,0.0,1.0,2_0
0.0,52,0,0.0,55.0,4,0,32.0,0.0,0.0,0.0,0,1100001163000,1,1,3,2,1.5,6003.8374399,0.0,1.0,8,2,0,0,0,0,0,1,0.0,2.0,3_0
3.0,72,0,8.0,74.0,10,0,22.0,0.0,0.0,15852.85185551,2,1100001164000,0,0,10,2,1.5,2671.187128,5.0,5.0,8,3,2,0,0,0,0,1,15852.85185551,5.0,10_0
12.0,29,0,9999.0,63.0,5,1,43.0,0.0,11356.757718,0.0,0,1100001168000,2,0,4,2,1.5,1633.0380494,9.0,1.0,8,3,1,0,0,0,0,1,11356.757718,2.0,4_0
0.0,48,0,0.0,33.0,7,0,43.0,0.0,0.0,0.0,0,1100001213000,1,0,9,1,1.0,2510.21769,0.0,1.0,8,1,0,0,0,0,0,1,0.0,5.0,9_0
8.0,71,0,6.0,74.0,10,0,22.0,0.0,0.0,15567.8086727,2,1100001215000,0,0,10,2,1.5,1559.4787779,7.0,5.0,8,3,2,0,0,0,0,1,15567.8086727,5.0,10_0
16.0,64,0,7.0,74.0,10,0,14.0,0.0,0.0,23870.140328200003,2,1100001224000,0,0,10,2,1.5,3926.9504082,5.0,5.0,8,3,2,0,0,0,0,1,23870.140328200003,5.0,10_0
5.0,69,0,5.5,74.0,10,2,13.0,0.0,11199.3514034,0.0,0,1100001225000,0,0,10,2,1.5,1357.4280295,6.0,5.0,8,3,2,0,0,0,0,1,11199.3514034,5.0,10_0
13.0,35,0,5.0,56.0,8,1,32.0,0.0,200.0,0.0,0,1100001226000,1,1,5,4,2.3,2013.5138633,3.0,1.0,4,5,1,0,0,1,0,0,200.0,3.0,5_0
14.0,45,0,9999.0,46.0,4,0,51.0,0.0,0.0,4000.0817439,1,1100001228000,1,1,5,2,1.3,1982.7160222,5.0,1.0,8,2,1,0,0,0,0,1,4000.0817439,3.0,5_0
1.0,65,0,6.0,68.0,9,1,71.0,0.0,9449.692647,0.0,0,1100001234000,1,0,10,2,1.5,1531.8571331,5.0,1.0,8,3,1,0,0,0,0,1,9449.692647,5.0,10_0
14.0,52,0,6.0,37.0,10,1,13.0,0.0,7090.4258242,1589.1541537,1,1100001235000,2,0,10,2,1.5,1113.5333124,8.0,1.0,8,3,2,0,0,0,0,1,8679.579977899999,5.0,10_0
0.0,95,0,0.0,74.0,5,0,22.0,0.0,0.0,0.0,0,1100001237000,0,0,8,1,1.0,3557.3000916,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,8_0
0.0,73,0,0.0,77.0,3,0,70.0,0.0,0.0,0.0,0,1100001238000,0,0,5,1,1.0,1574.2339473,0.0,5.0,8,1,0,0,0,0,0,1,0.0,3.0,5_0
14.0,30,0,5.0,38.0,9,1,14.0,0.0,6763.8432732,0.0,0,1100001243000,1,0,10,1,1.0,4756.1640544,4.0,1.0,8,1,1,0,0,0,0,1,6763.8432732,5.0,10_0
14.0,83,0,8.0,74.0,9,0,14.0,0.0,0.0,4043.6176066,1,1100001244000,0,0,9,2,1.5,1341.9737661,5.0,5.0,8,3,1,0,0,0,0,1,4043.6176066,5.0,9_0
16.0,70,0,6.5,74.0,7,1,14.0,0.0,6303.5398,0.0,0,1100001246000,0,0,10,1,1.0,2338.7440431,5.0,5.0,4,1,1,0,0,1,0,0,6303.5398,5.0,10_0
0.0,63,0,0.0,56.0,6,0,71.0,0.0,0.0,0.0,0,1100001248000,2,0,6,2,1.5,1568.1828847,0.0,1.0,8,5,0,0,0,0,0,1,0.0,3.0,6_0
9.0,68,0,6.0,75.0,8,0,32.0,0.0,0.0,7946.1699115,2,1100001255000,0,0,8,2,1.5,1462.5024645,5.0,5.0,3,3,2,0,1,0,0,0,7946.1699115,4.0,8_0
10.0,32,0,9999.0,37.0,8,1,44.0,0.0,2493.9163237,0.0,0,1100001258000,2,2,7,4,2.1,1766.8791487,6.0,1.0,8,4,1,0,0,0,0,1,2493.9163237,4.0,7_0
0.0,26,0,0.0,54.0,5,0,52.0,0.0,0.0,0.0,0,1100001268000,2,2,2,4,2.1,1840.3307341,0.0,1.0,8,4,0,0,0,0,0,1,0.0,1.0,2_0
0.0,88,0,0.0,75.0,9,0,70.0,0.0,0.0,0.0,0,1100001313000,0,0,9,2,1.5,2635.8966022,0.0,5.0,8,3,0,0,0,0,0,1,0.0,5.0,9_0
12.0,27,0,7.0,47.0,4,1,44.0,0.0,8487.5,0.0,0,1100001314000,1,0,7,1,1.0,3044.2948139,6.0,1.0,8,1,1,0,0,0,0,1,8487.5,4.0,7_0
0.0,80,0,0.0,75.0,5,0,24.0,0.0,0.0,0.0,0,1100001317000,0,0,8,1,1.0,2305.5710608,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,8_0
0.0,35,0,0.0,63.0,4,0,71.0,0.0,0.0,0.0,0,1100001318000,2,1,3,3,1.8,2455.7790255,0.0,1.0,8,4,0,0,0,0,0,1,0.0,2.0,3_0
7.0,73,0,7.0,22.0,5,1,45.0,0.0,14607.824322,0.0,0,1100001324000,0,0,5,2,1.5,2566.2364983,8.0,5.0,8,3,1,0,0,0,0,1,14607.824322,3.0,5_0
13.0,46,0,6.0,54.0,6,1,22.0,0.0,6205.5034483,0.0,0,1100001334000,2,0,6,2,1.5,2197.0557597,4.0,1.0,8,3,1,0,0,0,0,1,6205.5034483,3.0,6_0
5.0,68,0,7.0,75.0,9,1,32.0,0.0,16163.85595,9032.1182944,1,1100001335000,1,0,10,2,1.5,514.68122182,6.0,5.0,8,3,2,0,0,0,0,1,25195.9742444,5.0,10_0
11.0,41,0,7.0,37.0,10,1,32.0,0.0,9413.7620068,2615.5783972,1,1100001338000,2,4,7,6,2.7,2415.6836717,8.0,1.0,8,4,2,0,0,0,0,1,12029.340403999999,4.0,7_0
0.0,41,0,0.0,46.0,3,0,22.0,0.0,0.0,0.0,0,1100001344000,1,0,5,1,1.0,3727.1826513,0.0,1.0,8,1,0,0,0,0,0,1,0.0,3.0,5_0
1.0,38,0,6.0,38.0,10,2,24.0,0.0,26014.557999,0.0,0,1100001346000,2,1,10,3,1.8,3384.1988754,6.0,1.0,4,4,2,0,0,1,0,0,26014.557999,5.0,10_0
14.0,36,0,10.0,54.0,9,1,32.0,0.0,11123.977426,0.0,0,1100001354000,2,2,7,4,2.1,1669.3268138,8.0,1.0,8,4,1,0,0,0,0,1,11123.977426,4.0,7_0
2.0,49,0,5.2,38.0,10,2,15.0,0.0,49769.42245,0.0,0,1100001355000,2,0,10,2,1.5,1389.0747527,5.0,1.0,3,3,2,0,1,0,0,0,49769.42245,5.0,10_0
0.0,58,0,0.0,45.0,5,0,43.0,0.0,0.0,0.0,0,1100001363000,1,1,4,2,1.5,3117.4605482,0.0,1.0,8,2,0,0,0,0,0,1,0.0,2.0,4_0
2.0,63,0,7.5,33.0,10,0,14.0,0.0,0.0,10995.297602,1,1100001364000,3,1,10,3,2.0,4010.7428876,7.0,1.0,8,4,1,0,0,0,0,1,10995.297602,5.0,10_0
5.0,35,0,6.5,21.0,10,2,15.0,0.0,16954.6007815,10000.0,1,1100001365000,2,2,9,4,2.1,3911.5990747,7.0,1.0,8,4,3,0,0,0,0,1,26954.6007815,5.0,9_0
0.0,68,0,0.0,56.0,1,0,71.0,0.0,0.0,0.0,0,1100001367000,1,0,2,1,1.0,1963.5449151,0.0,1.0,8,1,0,0,0,0,0,1,0.0,1.0,2_0
0.0,96,0,0.0,75.0,4,0,70.0,0.0,0.0,0.0,0,1100001413000,0,0,7,1,1.0,3145.2282521,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,7_0
0.0,83,0,0.0,74.0,6,0,42.0,0.0,0.0,0.0,0,1100001414000,0,0,8,1,1.0,2694.8682277,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,8_0
1.0,45,1,8.0,37.0,10,0,43.0,5792.9445878,0.0,20383.9841256,2,1100001415000,2,2,10,4,2.5,1545.7973379,99.0,1.0,8,4,3,0,0,0,0,1,26176.9287134,5.0,10_0
0.0,76,0,0.0,74.0,9,0,22.0,0.0,0.0,0.0,0,1100001417000,0,0,10,1,1.0,2509.559497,0.0,5.0,8,1,0,0,0,0,0,1,0.0,5.0,10_0
0.0,64,0,6.0,75.0,10,0,14.0,0.0,0.0,6368.3443913,2,1100001418000,0,0,10,2,1.5,1068.6947574,0.0,5.0,8,3,2,0,0,0,0,1,6368.3443913,5.0,10_0
4.0,60,0,7.0,37.0,10,0,22.0,0.0,0.0,28152.3661881,2,1100001426000,2,0,10,2,1.5,1601.1064702,12.0,1.0,4,3,2,0,0,1,0,0,28152.3661881,5.0,10_0
5.0,67,0,5.5,77.0,4,0,24.0,0.0,0.0,8507.4305838,1,1100001433000,0,0,7,1,1.0,3429.4065048,4.0,5.0,8,1,1,0,0,0,0,1,8507.4305838,4.0,7_0
4.0,44,0,6.6,35.0,10,3,24.0,0.0,57375.442051000005,0.0,0,1100001434000,2,1,10,3,1.8,2450.1575161,6.0,1.0,8,4,3,0,0,0,0,1,57375.442051000005,5.0,10_0
2.0,46,1,9999.0,35.0,10,1,45.0,11007.145983,4415.6317212,0.0,0,1100001435000,2,1,9,3,1.8,1741.8036583,4.0,1.0,8,4,2,0,0,0,0,1,15422.777704200002,5.0,9_0
0.0,43,0,0.0,56.0,5,0,42.0,0.0,0.0,0.0,0,1100001443000,2,1,3,3,1.8,4603.3011748,0.0,1.0,8,4,0,0,0,0,0,1,0.0,2.0,3_0
3.0,81,0,7.0,74.0,9,0,22.0,0.0,0.0,11027.819167,1,1100001444000,0,0,9,2,1.5,1934.1250054,4.0,5.0,8,3,1,0,0,0,0,1,11027.819167,5.0,9_0
2.0,58,0,5.3,48.0,10,2,52.0,0.0,27064.419331200002,0.0,0,1100001446000,2,0,10,2,1.5,2391.4881858,8.0,1.0,4,3,2,0,0,1,0,0,27064.419331200002,5.0,10_0
10.0,38,0,9999.0,53.0,3,1,71.0,0.0,12672.8,0.0,0,1100001448000,1,1,2,2,1.5,2288.3651263,4.0,1.0,8,2,1,0,0,0,0,1,12672.8,1.0,2_0
14.0,27,0,13.0,54.0,5,1,43.0,0.0,10000.0,0.0,0,1100001454000,2,0,5,2,1.5,3493.2297573,9.0,1.0,8,3,1,0,0,0,0,1,10000.0,3.0,5_0
9.0,72,0,9999.0,74.0,6,0,36.0,0.0,0.0,1411.5537126,1,1100001457000,0,0,9,1,1.0,2252.0144197,4.0,5.0,8,1,1,0,0,0,0,1,1411.5537126,5.0,9_0
0.0,37,0,0.0,46.0,8,0,35.0,0.0,0.0,0.0,0,1100001463000,2,3,4,5,2.6,3997.5436794,0.0,1.0,8,4,0,0,0,0,0,1,0.0,2.0,4_0
4.0,57,0,9999.0,31.0,9,1,12.0,0.0,9225.3494221,0.0,0,1100001464000,1,0,9,2,1.5,6032.7926822,4.0,1.0,8,3,1,0,0,0,0,1,9225.3494221,5.0,9_0
18.0,65,0,10.0,74.0,8,0,14.0,0.0,0.0,15304.142222600001,2,1100001465000,1,1,7,3,2.0,2263.3445257,9.0,5.0,8,4,2,0,0,0,0,1,15304.142222600001,4.0,7_0
0.0,28,0,0.0,37.0,10,0,13.0,0.0,0.0,0.0,0,1100001513000,2,0,10,2,1.5,4051.3554738,0.0,1.0,8,3,0,0,0,0,0,1,0.0,5.0,10_0
9.0,37,0,9999.0,54.0,8,2,32.0,0.0,24640.9671753,0.0,0,1100001515000,2,3,5,5,2.6,2301.1043357,7.0,1.0,8,4,2,0,0,0,0,1,24640.9671753,3.0,5_0
0.0,80,0,0.0,77.0,2,0,52.0,0.0,0.0,0.0,0,1100001518000,0,0,3,1,1.0,1535.9867685,0.0,5.0,8,1,0,0,0,0,0,1,0.0,2.0,3_0
6.0,44,0,7.0,37.0,9,1,15.0,0.0,21021.352859,1048.5,1,1100001526000,2,2,7,4,2.1,1947.7280162,5.0,1.0,4,4,2,0,0,1,0,0,22069.852859,4.0,7_0
8.0,28,0,4.0,37.0,10,1,14.0,0.0,6280.8066697,0.0,0,1100001533000,2,0,10,2,1.5,4898.4928395,4.0,1.0,8,3,1,0,0,0,0,1,6280.8066697,5.0,10_0
10.0,67,0,6.0,74.0,10,1,14.0,0.0,18167.434483,0.0,0,1100001535000,0,0,10,2,1.5,1903.234653,9.0,5.0,8,3,1,0,0,0,0,1,18167.434483,5.0,10_0
20.0,49,0,9999.0,46.0,1,0,43.0,0.0,0.0,3096.4055556,1,1100001538000,1,0,1,1,1.0,1569.4109816,4.0,4.0,8,1,1,0,0,0,0,1,3096.4055556,1.0,1_0
0.0,22,0,0.0,52.0,2,0,24.0,0.0,0.0,0.0,0,1100001543000,0,0,3,1,1.0,4800.8756348,0.0,3.0,8,1,0,0,0,0,0,1,0.0,2.0,3_0
3.0,50,0,6.5,34.0,10,0,21.0,0.0,0.0,21034.280354000002,2,1100001545000,2,3,9,5,2.6,1531.9970036,7.0,1.0,8,4,2,0,0,0,0,1,21034.280354000002,5.0,9_0
6.0,42,2,8.0,46.0,10,0,33.0,36575.181426,0.0,0.0,0,1100001546000,2,2,9,4,2.1,2733.9292004,4.0,1.0,4,4,2,0,0,1,0,0,36575.181426,5.0,9_0
12.0,47,0,12.0,22.0,10,1,42.0,0.0,2442.2818088,0.0,0,1100001547000,2,3,10,5,2.6,4066.479324,16.0,1.0,8,4,1,0,0,0,0,1,2442.2818088,5.0,10_0
15.0,28,0,9999.0,38.0,8,0,43.0,0.0,0.0,645.97343678,1,1100001548000,3,2,6,3,2.0,2133.4976241,99.0,1.0,8,2,1,0,0,0,0,1,645.97343678,3.0,6_0
0.0,75,0,0.0,77.0,3,0,52.0,0.0,0.0,0.0,0,1100001553000,0,0,5,1,1.0,3856.9587181,0.0,5.0,8,1,0,0,0,0,0,1,0.0,3.0,5_0
0.0,45,0,0.0,56.0,3,0,44.0,0.0,0.0,0.0,0,1100001554000,1,1,2,2,1.5,1356.402435,0.0,1.0,8,2,0,0,0,0,0,1,0.0,1.0,2_0
3.0,55,0,5.0,47.0,9,0,52.0,0.0,0.0,17314.1227494,2,1100001555000,2,0,9,2,1.5,1246.4854386,4.0,1.0,3,3,2,0,1,0,0,0,17314.1227494,5.0,9_0
0.0,54,0,0.0,56.0,3,0,52.0,0.0,0.0,0.0,0,1100001558000,1,0,5,1,1.0,1449.011467,0.0,1.0,8,1,0,0,0,0,0,1,0.0,3.0,5_0
0.0,79,0,0.0,74.0,4,0,21.0,0.0,0.0,0.0,0,1100001563000,0,0,7,1,1.0,3680.840423,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,7_0
19.0,58,0,8.0,52.0,5,0,53.0,0.0,0.0,1548.354904,1,1100001564000,1,0,8,1,1.0,2484.4350198,5.0,1.0,8,1,1,0,0,0,0,1,1548.354904,4.0,8_0
0.0,58,0,0.0,56.0,7,0,42.0,0.0,0.0,0.0,0,1100001567000,2,0,7,2,1.5,1890.0850986,0.0,1.0,8,3,0,0,0,0,0,1,0.0,4.0,7_0
0.0,37,0,0.0,67.0,2,0,51.0,0.0,0.0,0.0,0,1100001613000,1,0,4,1,1.0,4539.8875095,0.0,1.0,8,1,0,0,0,0,0,1,0.0,2.0,4_0
8.0,56,0,9999.0,47.0,8,1,22.0,0.0,4061.4740997,0.0,0,1100001618000,2,2,5,4,2.1,1508.9342926,6.0,1.0,8,4,1,0,0,0,0,1,4061.4740997,3.0,5_0
8.0,46,0,8.0,52.0,6,1,43.0,0.0,4919.3207283,2845.393477,1,1100001624000,2,4,2,6,2.7,2304.8680296,7.0,1.0,8,4,2,0,0,0,0,1,7764.714205300001,1.0,2_0
0.0,63,0,5.0,37.0,10,1,16.0,0.0,6469.1734515,0.0,0,1100001625000,2,1,10,3,2.0,1612.0377993,99.0,1.0,8,4,1,0,0,0,0,1,6469.1734515,5.0,10_0
7.0,59,0,9999.0,46.0,1,1,51.0,0.0,7579.4389418,4212.820324,1,1100001626000,1,0,2,1,1.0,1750.2120705,10.0,4.0,4,1,2,0,0,1,0,0,11792.2592658,1.0,2_0
0.0,72,0,0.0,77.0,2,0,71.0,0.0,0.0,0.0,0,1100001633000,1,0,1,3,2.0,5066.1572673,0.0,5.0,8,5,0,0,0,0,0,1,0.0,1.0,1_0
9.0,49,0,6.9,45.0,10,1,43.0,0.0,20282.366901,0.0,0,1100001634000,2,1,9,3,1.8,4578.9439364,7.0,1.0,8,4,1,0,0,0,0,1,20282.366901,5.0,9_0
9.0,65,0,7.0,72.0,10,1,13.0,0.0,7014.5902778,18255.5403408,3,1100001635000,1,0,10,2,1.5,1040.5359876,6.0,5.0,8,3,4,0,0,0,0,1,25270.1306186,5.0,10_0
0.0,46,0,0.0,48.0,5,0,36.0,0.0,0.0,0.0,0,1100001643000,1,0,8,1,1.0,2943.4799815,0.0,1.0,8,1,0,0,0,0,0,1,0.0,4.0,8_0
9.0,75,0,5.0,75.0,5,1,34.0,0.0,4438.7991272,0.0,0,1100001644000,0,0,8,1,1.0,2716.2407635,5.0,5.0,8,1,1,0,0,0,0,1,4438.7991272,4.0,8_0
5.0,52,0,5.0,22.0,10,1,52.0,0.0,35000.0,24951.240749999997,2,1100001646000,2,1,10,3,2.0,3236.2406786,6.0,1.0,4,4,3,0,0,1,0,0,59951.24075,5.0,10_0
4.0,35,0,50.0,56.0,5,0,36.0,0.0,0.0,4634.5029591,1,1100001658000,2,2,2,4,2.1,2285.1331686,6.0,1.0,8,4,1,0,0,0,0,1,4634.5029591,1.0,2_0
0.0,71,0,0.0,74.0,6,0,52.0,0.0,0.0,0.0,0,1100001663000,0,0,8,1,1.0,3498.0021696,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,8_0
20.0,73,0,7.5,74.0,10,0,15.0,0.0,0.0,9998.5930365,1,1100001667000,0,0,10,2,1.5,2026.5276394,8.0,5.0,8,3,1,0,0,0,0,1,9998.5930365,5.0,10_0
0.0,87,0,0.0,77.0,3,0,70.0,0.0,0.0,0.0,0,1100001668000,0,0,6,1,1.0,2126.8121236,0.0,5.0,8,1,0,0,0,0,0,1,0.0,3.0,6_0
0.0,41,0,0.0,37.0,8,0,32.0,0.0,0.0,0.0,0,1100001713000,1,0,10,1,1.0,3426.0339395,0.0,1.0,8,1,0,0,0,0,0,1,0.0,5.0,10_0
10.0,62,0,9999.0,31.0,10,1,12.0,0.0,9971.6175918,23861.280753,1,1100001715000,1,2,9,4,2.3,3146.7302145,10.0,1.0,8,4,2,0,0,0,0,1,33832.8983448,5.0,9_0
