"aba","age_vehicule","agepr","nb_autre_carbu","cataeu","cs42pr","nb_diesel","dip14pr","nb_essence","etat_veh_achat","ident_men","km_autre_carbu","km_diesel","km_essence","mloy_d","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_07_2_2_1","prix_achat","rev_disponible","revtot","situapr","stalog","tau","tuu","typmen","veh_tot","vp_deplacements_pro","vp_domicile_travail","rural","petite_ville","moyenne_ville","grande_ville","paris","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_3","distance","distance_autre_carbu","distance_diesel","distance_essence"
0,20,45,0,211,69,0,71,1,0,10265,0,0,0,86,1,4,4,6,3.1,3723.5739298,2080,0,31796.3,31821,1,3,1,2,4,1,0,0,0,1,0,0,0,10256.8709677419,1,1,"1_0",17014.748313,0,0,17014.748313
0,0,22,0,111,34,0,30,0,0,10299,0,0,0,78,2,3,0,2,1.5,5073.6441742,0,0,7912.15,8672,3,3,9,7,5,0,0,0,0,0,0,1,0,5274.76666666667,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,18,0,111,84,0,43,0,0,103,0,0,0,0,0,2,0,1,1,2129.2120248,0,0,1865.2,2211,3,3,8,7,1,0,0,0,0,0,0,1,0,1865.2,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,2,45,0,221,21,1,44,0,0,10311,0,600,0,0,1,4,0,1,1,1424.672553,1691.56,0,2451.75,3404,1,2,1,3,1,1,0,1,0,1,0,0,0,2451.75,1,1,"1_0",14255.222973,0,14255.222973,0
0,0,45,0,111,85,0,71,0,0,10313,0,0,0,0,0,4,3,4,1.9,765.90380895,0,0,19248,19248,6,3,8,6,2,0,0,0,0,0,1,0,0,10130.5263157895,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,11,46,0,111,67,1,71,0,0,10331,0,0,0,0,2,5,3,5,2.4,1493.0446051,0,0,23561.65,23613,4,3,8,7,4,1,0,0,0,0,0,1,0,9817.35416666667,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,51,0,111,85,0,71,0,0,10334,0,0,0,0,0,4,7,8,4.1,721.05896693,0,0,37206,37206,6,3,8,7,2,0,0,0,0,0,0,1,0,9074.63414634146,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,62,0,111,77,0,70,0,0,1034,0,0,0,114,0,1,0,1,1,4387.2626441,0,0,9535,9473,5,3,10,8,1,0,0,0,0,0,0,0,1,9535,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,12,86,0,111,72,0,70,1,0,10353,0,0,0,0,0,3,0,1,1,3426.7617214,0,0,9621.65,10570,5,4,8,6,1,1,0,0,0,0,1,0,0,9621.65,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,33,74,0,111,72,1,50,1,0,10362,0,0,0,0,0,5,0,2,1.5,2930.4700373,0,0,15469.65,16782,5,1,8,6,3,2,0,0,0,0,1,0,0,10313.1,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,9,39,0,111,85,1,43,0,0,10378,0,0,0,30,0,4,2,4,2.1,2955.7941327,1560,0,12136,12136,7,3,9,7,4,1,0,0,0,0,0,1,0,5779.04761904762,1,1,"1_0",13742.659193,0,13742.659193,0
0,0,19,0,111,85,0,60,0,0,1039,0,0,0,0,0,4,1,2,1.3,1430.4029414,0,0,12256,12256,6,3,7,5,2,0,0,0,0,0,1,0,0,9427.69230769231,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,15,22,0,111,84,0,41,1,0,10390,0,0,0,255,0,2,0,1,1,2153.4042444,0,0,2059.7,2724,3,3,8,7,1,1,0,0,0,0,0,1,0,2059.7,1,1,"1_0",9040.0106343,0,9040.0106343,0
1,16,49,0,221,68,4,50,0,0,1043,0,30,0,0,2,4,2,4,2.3,2546.2909973,3191.76,0,22155.85,22696,1,2,1,1,4,4,0,0,0,1,0,0,0,9632.97826086957,1,1,"1_0",23976.345249,0,23976.345249,0
0,30,51,0,111,55,0,60,1,0,10453,0,0,0,324,2,4,4,6,3.1,3228.9318222,0,0,28410.25,28433,1,3,10,8,4,1,0,0,0,0,0,0,1,9164.59677419355,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,22,0,111,84,0,41,0,0,10457,0,0,0,260,0,1,0,1,1,4575.5069288,0,0,7974,8130,3,3,9,7,1,0,0,0,0,0,0,1,0,7974,1,1,"1_0",9040.0106343,0,9040.0106343,0
1,22,44,0,112,56,0,71,1,0,10462,0,0,52,0,2,5,3,4,2.5,501.69098314,1040,0,19950,19950,1,2,8,1,2,1,0,1,0,1,0,0,0,7980,1,1,"1_0",11091.0069118,0,11091.0069118,0
0,12,47,0,112,67,1,71,1,0,10472,0,96,0,0,1,4,4,5,2.8,1269.9796982,1040,0,28485.95,28614,1,3,10,5,2,2,0,0,0,0,1,0,0,10173.5535714286,1,1,"1_0",11091.0069118,0,11091.0069118,0
0,0,43,0,111,85,0,71,0,0,10486,0,0,0,0,0,3,2,4,2.1,4081.4912744,0,0,20276.472215125,21454,4,3,10,8,4,0,0,0,0,0,0,0,1,9655.46295958333,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,55,0,400,85,0,50,0,0,105,0,0,0,0,0,2,0,1,1,1757.3354829,0,0,1361,1361,7,3,0,1,1,0,0,0,0,1,0,0,0,1361,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,20,51,0,111,63,1,50,0,0,1050,0,0,0,168,1,2,0,1,1,2613.5933588,0,0,9058,9214,4,3,9,7,1,1,0,0,0,0,0,1,0,9058,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,14,38,0,111,31,0,20,1,0,10536,0,0,60,185,2,4,2,4,2.5,1353.389301,0,0,25320,25320,1,3,9,7,5,1,0,1,0,0,0,1,0,10128,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,17,38,0,111,67,0,50,1,0,10545,0,0,0,450,1,6,5,7,3.4,557.00129891,2600,0,35894,35894,1,3,9,7,4,1,0,0,0,0,0,1,0,10557.0588235294,1,1,"1_0",20643.185079,0,20643.185079,0
0,0,27,0,111,55,0,71,0,0,10567,0,0,0,0,1,4,2,3,1.6,1720.967989,0,0,14348,14348,4,3,8,7,2,0,0,0,0,0,0,1,0,8967.5,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,35,0,111,63,0,71,0,0,10599,0,0,0,200,1,3,3,5,2.4,3227.7835575,0,0,17710.55,17901,4,3,9,7,4,0,0,0,0,0,0,1,0,7379.39583333333,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,5,44,0,111,62,1,50,0,0,106,0,10,0,0,2,4,4,6,2.9,2711.8576828,3148.6,0,19335.45,19470,1,3,10,8,4,1,0,1,0,0,0,0,1,6667.39655172414,1,1,"1_0",23773.151148,0,23773.151148,0
0,12,45,0,111,67,1,71,0,0,1061,0,80,0,0,1,2,0,1,1,2806.1607873,0,0,10163.35,10320,4,3,8,7,1,1,0,1,0,0,0,1,0,10163.35,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,4,24,0,111,52,1,50,0,0,10633,0,465,0,0,1,1,0,1,1,3996.578342,1948.96,0,2314.05,2498,4,3,7,5,1,1,0,1,0,0,1,0,0,2314.05,1,1,"1_0",15966.886869,15966.886869,0,0
0,0,30,0,111,63,0,71,0,0,10639,0,0,0,0,1,1,0,1,1,6455.3405401,0,0,0,0,4,3,8,6,1,0,0,0,0,0,1,0,0,0,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,20,0,111,84,0,41,0,0,10640,0,0,0,203,0,1,0,1,1,3262.4387122,0,0,9344,9344,3,3,9,7,1,0,0,0,0,0,0,1,0,9344,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,13,47,0,112,54,0,43,1,0,10682,0,0,70,0,1,5,3,4,2.5,1802.1891181,0,0,15374.3,15971,4,1,9,1,2,1,0,1,0,1,0,0,0,6149.72,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,9,53,0,111,68,0,50,1,0,10689,0,0,0,0,1,1,0,1,1,3736.3377733,1040.52,0,10605,10605,4,3,6,4,1,1,0,0,0,0,1,0,0,10605,1,1,"1_0",11151.371368,0,11151.371368,0
0,0,39,0,111,56,0,71,0,0,10690,0,0,0,0,1,2,3,4,2.1,1311.3538453,0,0,13469,13469,4,3,10,8,2,0,0,0,0,0,0,0,1,6413.80952380952,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,17,25,0,111,67,1,50,0,0,107,0,70,0,303,1,2,0,1,1,4912.602529,1300,0,7528,7528,4,3,8,7,1,1,0,1,0,0,0,1,0,7528,1,1,"1_0",11940.6195921,0,11940.6195921,0
0,0,27,0,111,56,0,43,0,0,10706,0,0,0,0,1,3,1,2,1.3,1051.3840189,0,0,5319.5,5638,4,3,9,7,2,0,0,0,0,0,0,1,0,4091.92307692308,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,13,59,0,111,72,0,31,1,0,10722,0,0,0,69,0,1,0,1,1,3691.3627113,520,0,9970,9970,7,3,8,7,1,1,0,0,0,0,0,1,0,9970,1,1,"1_0",9497.0677165,0,0,9497.0677165
0,1,48,0,111,54,1,50,0,2,10749,0,0,0,124,1,4,2,3,1.6,863.57341637,2080,17000,16224,16224,4,3,9,7,2,1,0,0,0,0,0,1,0,10140,1,1,"1_0",17014.748313,0,0,17014.748313
2,13,41,0,221,52,2,42,0,0,10760,0,100319,0,0,3,7,4,6,3.3,2219.5291967,0,0,31960.95,32427,1,1,3,4,4,2,1,1,0,0,1,0,0,9685.13636363636,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,15,41,0,112,43,1,41,0,0,10788,0,0,0,580,1,3,2,3,1.6,1812.8040353,1238.64,0,9384.4,9400,4,3,10,2,2,1,0,0,0,1,0,0,0,5865.25,1,1,"1_0",11643.615565,0,11643.615565,0
2,0,58,0,111,85,0,71,0,0,10798,0,0,0,0,0,3,0,2,1.5,1863.969474,0,0,9340,9860,7,1,9,7,5,0,0,0,0,0,0,1,0,6226.66666666667,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,59,0,111,78,0,71,0,0,1083,0,0,0,14,0,2,1,3,1.8,2088.1394958,0,0,15762,15762,7,3,5,4,5,0,0,0,0,0,1,0,0,8756.66666666667,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,14,45,0,120,56,1,41,0,0,1086,0,99999,0,246,1,4,2,3,2,1336.940131,1300,0,19196.4,19316,1,3,0,1,2,1,0,1,0,1,0,0,0,9598.2,1,1,"1_0",11940.6195921,0,11940.6195921,0
0,24,52,0,120,85,0,71,2,0,10902,0,0,0,0,1,4,1,2,1.5,1525.851636,780,0,11707,11707,6,3,0,1,2,2,0,0,0,1,0,0,0,7804.66666666667,1,1,"1_0",9999.0688392,0,9999.0688392,0
0,13,36,0,111,52,1,42,0,0,1091,0,70,0,0,1,2,1,2,1.3,2127.1596088,1196,0,10630,10630,1,4,7,5,2,1,0,1,0,0,1,0,0,8176.92307692308,1,1,"1_0",11643.615565,0,11643.615565,0
0,13,42,0,111,85,0,50,1,0,10934,0,0,0,0,0,3,3,4,2.1,1169.4159092,0,0,20605.3,20630,6,3,7,6,2,1,0,0,0,0,1,0,0,9812.04761904762,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,50,0,111,68,0,71,0,0,1100,0,0,0,0,1,3,0,1,1,2073.3795998,0,0,10606,10606,1,3,9,7,1,0,0,0,0,0,0,1,0,10606,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,10,22,0,300,56,1,43,1,2,11003,0,0,0,0,3,5,2,4,2.5,589.70641584,0,4800,18657.85,19107,1,1,0,1,4,2,0,0,0,1,0,0,0,7463.14,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,6,47,0,111,22,1,50,0,2,11038,0,48,0,177,1,2,1,2,1.5,3428.7018607,0,3400,6815.7,6830,1,3,6,4,2,1,0,1,0,0,1,0,0,4543.8,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,0,57,0,111,75,0,30,0,0,11075,0,0,0,0,0,3,1,2,1.3,1661.1172681,0,0,5967.5,6260,7,1,10,8,2,0,0,0,0,0,0,0,1,4590.38461538462,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,27,54,0,112,22,1,44,1,0,1110,0,0,0,0,2,6,1,3,1.8,1921.077644,520,0,9629.45,10960,1,1,6,2,4,2,0,0,0,1,0,0,0,5349.69444444444,1,1,"1_0",9497.0677165,0,0,9497.0677165
2,3,68,0,111,77,0,50,1,2,11107,0,0,0,0,0,4,0,1,1,2236.5039156,0,8700,10453,10558,5,1,5,4,1,1,0,0,0,0,1,0,0,10453,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,15,56,0,111,52,0,71,1,0,11144,0,0,0,0,1,5,0,1,1,2877.9785304,1300,0,8122.35,8591,1,4,8,6,1,1,0,0,0,0,1,0,0,8122.35,1,1,"1_0",11940.6195921,0,11940.6195921,0
0,23,47,0,111,85,1,50,0,0,11147,0,0,0,0,0,5,1,2,1.5,832.48372752,1040,0,6076,6076,7,3,7,5,2,1,0,0,0,0,1,0,0,4050.66666666667,1,1,"1_0",11091.0069118,0,11091.0069118,0
0,0,50,0,400,85,0,71,0,0,11202,0,0,0,90,0,2,1,2,1.3,991.56462804,0,0,12802,12802,4,3,0,1,2,0,0,0,0,1,0,0,0,9847.69230769231,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,20,0,111,84,0,41,0,0,1123,0,0,0,317,0,2,0,1,1,3796.6821814,0,0,5067,5067,3,3,10,8,1,0,0,0,0,0,0,0,1,5067,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,18,24,0,111,85,0,50,1,0,11241,0,0,0,0,0,3,2,4,2.1,882.99150408,0,0,17958,17958,6,3,8,7,4,1,0,0,0,0,0,1,0,8551.42857142857,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,11,64,0,111,21,1,50,0,2,11246,0,0,0,0,1,4,0,2,1.5,1614.7937122,0,6100,14518.3,15557,1,1,9,7,3,1,0,0,0,0,0,1,0,9678.86666666667,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,53,0,111,65,0,71,0,0,11263,0,0,0,654,2,2,2,3,2,4131.1400877,0,0,12093.8,12190,4,3,10,8,2,0,0,0,0,0,0,0,1,6046.9,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,38,0,111,85,0,71,0,0,11272,0,0,0,47,0,4,2,3,2,1207.8755614,0,0,12684,12684,6,3,4,4,2,0,0,0,0,0,1,0,0,6342,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,6,37,0,111,85,1,30,0,0,11279,0,0,0,0,1,6,1,3,1.8,2499.8772621,0,0,10050.205025615,12991,7,1,10,8,4,1,0,0,0,0,0,0,1,5583.44723645278,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,9,40,0,111,85,1,50,0,0,11284,0,0,0,600,0,4,3,4,2.3,1037.4014593,2080,0,20119,20119,4,3,6,5,2,1,0,0,0,0,1,0,0,8747.39130434783,1,1,"1_0",17014.748313,0,0,17014.748313
0,0,84,0,111,77,0,70,0,0,1130,0,0,0,0,0,4,0,1,1,3565.6501149,0,0,9807,10197,5,4,6,4,1,0,0,0,0,0,1,0,0,9807,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,20,0,111,55,0,41,0,0,11310,0,0,0,153,1,1,0,1,1,3075.4997405,0,0,8421.8,8583,3,3,9,7,1,0,0,0,0,0,0,1,0,8421.8,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,1,48,0,111,56,0,50,1,1,11334,0,0,0,0,1,4,1,2,1.3,1129.1554538,0,21600,11535.4,12448,1,1,9,7,2,1,0,0,0,0,0,1,0,8873.38461538462,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,6,20,0,111,84,1,31,0,0,11367,0,0,0,188,0,1,0,1,1,3649.0598607,0,0,2737,2737,3,3,8,7,1,1,0,0,0,0,0,1,0,2737,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,12,23,0,111,84,0,30,1,2,11375,0,0,0,340,0,1,0,1,1,5896.3863645,0,400,3610,3610,3,3,10,8,1,1,0,0,0,0,0,0,1,3610,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,22,22,0,111,67,0,60,1,0,11422,0,0,50,330,2,4,1,3,1.8,1284.7715275,0,0,17925.05,18252,4,3,4,3,4,1,0,1,0,1,0,0,0,9958.36111111111,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,12,61,0,111,56,1,41,0,0,11441,0,60,0,301,1,2,0,1,1,2448.1267977,0,0,10628,10628,1,3,8,6,1,1,0,1,0,0,1,0,0,10628,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,53,0,111,56,0,70,0,0,11447,0,0,0,0,1,4,1,2,1.5,844.34091041,0,0,15075.95,15126,1,4,10,8,2,0,0,0,0,0,0,0,1,10050.6333333333,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,15,39,0,211,65,1,50,0,0,11448,0,0,0,0,1,6,4,6,3.1,3098.738772,2600,0,28967.6,28978,4,3,1,3,4,1,0,0,0,1,0,0,0,9344.38709677419,1,1,"1_0",20643.185079,0,20643.185079,0
0,0,27,0,111,84,0,20,0,0,11449,0,0,0,428,0,2,0,1,1,3370.0434007,0,0,6549.25,6624,3,3,9,7,1,0,0,0,0,0,0,1,0,6549.25,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,57,0,111,77,0,50,0,0,11451,0,0,0,98,0,3,0,1,1,3671.377281,0,0,9084,9084,7,3,9,7,1,0,0,0,0,0,0,1,0,9084,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,24,60,0,111,68,0,71,1,0,11456,0,0,50,43,1,4,0,1,1,2081.5648476,2085.72,0,10579.6,10642,1,3,6,5,1,1,0,1,0,0,1,0,0,10579.6,1,1,"1_0",17098.450704,0,17098.450704,0
0,5,37,0,221,85,1,50,0,0,11474,0,0,0,60,0,5,2,3,2,527.34695609,2600,0,20926,20926,7,3,1,2,2,1,0,0,0,1,0,0,0,10463,1,1,"1_0",20643.185079,0,20643.185079,0
0,17,52,0,111,56,1,50,0,0,115,0,0,0,0,1,4,1,2,1.3,714.17569168,0,0,12756,12756,4,3,7,6,2,1,0,0,0,0,1,0,0,9812.30769230769,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,53,0,112,0,0,71,0,0,11505,0,0,0,0,0,2,0,1,1,2267.092997,0,0,8940,8940,8,3,8,1,1,0,0,0,0,1,0,0,0,8940,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,39,0,111,56,0,71,0,0,11555,0,0,0,0,1,3,2,3,1.8,1221.1139825,0,0,12001.6,12012,1,3,9,7,2,0,0,0,0,0,0,1,0,6667.55555555556,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,10,27,0,111,85,1,50,0,0,11558,0,0,0,0,0,2,3,4,1.9,1147.6891893,1560,0,12849.85,12870,6,1,9,7,2,1,0,0,0,0,0,1,0,6763.07894736842,1,1,"1_0",13742.659193,0,13742.659193,0
0,7,26,0,120,85,1,60,0,0,11560,0,160,0,53,1,4,3,5,2.4,2563.4019113,2081.04,0,24138.7,24153,6,3,0,1,4,1,0,1,0,1,0,0,0,10057.7916666667,1,1,"1_0",17093.181149,0,0,17093.181149
0,0,19,0,111,84,0,42,0,0,11580,0,0,0,0,0,1,0,1,1,3454.0293921,0,0,2397.35,2580,3,3,8,7,1,0,0,0,0,0,0,1,0,2397.35,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,43,0,111,56,0,71,0,0,11587,0,0,0,0,2,1,2,3,1.8,1875.5012006,0,0,12350,12350,1,4,10,8,2,0,0,0,0,0,0,0,1,6861.11111111111,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,11,45,0,111,46,1,71,0,2,11610,0,0,0,0,1,3,1,2,1.3,1151.3148679,2080,1700,11768,11768,4,3,8,6,2,1,0,0,0,0,1,0,0,9052.30769230769,1,1,"1_0",17014.748313,0,0,17014.748313
0,8,41,0,111,56,1,42,0,0,11634,0,0,0,0,1,4,2,3,1.8,460.40677133,87.88,0,12143.65,12208,1,3,8,7,2,1,1,0,0,0,0,1,0,6746.47222222222,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,19,0,111,84,0,41,0,0,1164,0,0,0,0,0,3,0,1,1,2632.3371328,0,0,0,203,3,3,9,7,1,0,0,0,0,0,0,1,0,0,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,11,54,0,112,21,1,60,1,0,11641,0,0,0,0,1,5,0,1,1,2379.8488269,2600,0,9324,9740,1,1,7,4,1,2,1,0,0,0,1,0,0,9324,1,1,"1_0",20643.185079,0,20643.185079,0
0,14,20,0,111,84,1,42,0,0,11647,0,0,0,0,0,1,0,1,1,3932.1660388,0,0,4848,4848,3,4,10,8,1,1,0,0,0,0,0,0,1,4848,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,67,0,111,78,0,71,0,0,1165,0,0,0,25,0,4,0,2,1.5,2628.938777,0,0,14882,14882,5,3,7,5,3,0,0,0,0,0,1,0,0,9921.33333333333,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,13,46,0,111,21,2,41,0,0,11680,0,0,0,0,1,5,4,6,2.9,1603.6119983,2080,0,24958,24958,1,3,7,6,4,2,0,0,0,0,1,0,0,8606.20689655172,1,1,"1_0",17014.748313,0,0,17014.748313
0,18,59,0,112,67,1,50,0,0,1173,0,0,0,0,2,3,0,2,1.5,2450.6183915,1856.4,0,15040.9,15102,1,3,6,2,3,1,0,0,0,1,0,0,0,10027.2666666667,1,1,"1_0",15383.010526,0,0,15383.010526
0,17,60,0,111,46,1,50,0,0,11740,0,0,0,7,1,2,0,1,1,1773.657631,0,0,9022,9022,4,3,5,4,1,1,0,0,0,0,1,0,0,9022,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,26,50,0,111,31,1,10,0,0,11776,0,0,0,0,1,3,1,2,1.5,840.38322709,1040,0,13673,13712,4,3,8,6,2,1,0,0,0,0,1,0,0,9115.33333333333,1,1,"1_0",11091.0069118,0,11091.0069118,0
0,0,18,0,111,84,0,41,0,0,11801,0,0,0,383,0,1,0,1,1,2968.0442694,0,0,1994,2124,3,3,9,7,1,0,0,0,0,0,0,1,0,1994,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,44,0,211,54,0,43,0,0,11815,0,0,0,0,1,2,0,2,1.5,1151.8508443,0,0,12272,12272,1,3,4,3,3,0,0,0,0,1,0,0,0,8181.33333333333,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,16,42,0,111,68,1,71,0,0,11834,0,0,0,38,1,4,3,5,2.4,4002.9639069,0,0,20775,20775,4,3,9,7,4,1,0,0,0,0,0,1,0,8656.25,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,17,52,0,111,62,0,71,1,0,11839,0,0,0,0,3,3,2,4,2.5,1728.2821061,0,0,24340.65,24353,1,3,10,8,4,1,0,0,0,0,0,0,1,9736.26,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,14,24,0,111,46,1,43,1,0,1185,0,250,0,351,1,3,0,2,1.5,3870.1442448,520,0,13150.65,13358,4,3,8,6,3,2,1,1,0,0,1,0,0,8767.1,1,1,"1_0",9497.0677165,0,0,9497.0677165
0,2,60,0,120,75,0,41,1,0,11851,0,0,0,425,0,3,0,1,1,3543.6373059,0,0,20.05,373,7,3,0,3,1,1,0,0,0,1,0,0,0,20.05,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,18,0,111,84,0,41,0,0,11874,0,0,0,0,0,1,0,1,1,3375.3487044,0,0,10557,10557,3,3,9,7,1,0,0,0,0,0,0,1,0,10557,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,20,51,0,111,85,0,50,1,0,11891,0,0,0,0,0,3,0,1,1,3396.6189879,1040,0,8737,8737,4,3,7,5,1,1,0,0,0,0,1,0,0,8737,1,1,"1_0",11091.0069118,0,11091.0069118,0
0,0,36,0,111,68,0,50,0,0,11894,0,0,0,620,1,3,1,2,1.5,1532.5455792,0,0,15194,15194,1,3,7,6,2,0,0,0,0,0,1,0,0,10129.3333333333,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,21,0,111,54,0,41,0,0,11898,0,0,0,507,1,2,0,2,1.5,2701.4148097,0,0,11300.55,11335,3,3,8,7,3,0,0,0,0,0,0,1,0,7533.7,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,34,20,0,111,84,0,41,1,0,1191,0,0,0,185,0,1,0,1,1,2518.6763246,0,0,5701.05,5872,3,3,8,7,1,1,0,0,0,0,0,1,0,5701.05,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,38,0,111,67,0,50,0,0,11914,0,0,0,60,1,5,5,7,3.2,1335.4700462,0,0,28287,28638,4,3,9,7,4,0,0,0,0,0,0,1,0,8839.6875,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,0,34,0,111,85,0,50,0,0,11935,0,0,0,18,0,5,3,4,2.5,1091.3263276,0,0,23566.85,23834,7,3,8,7,2,0,0,0,0,0,0,1,0,9426.74,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,10,49,0,111,63,1,41,0,2,11942,0,0,0,43,1,5,5,7,3.4,2860.8598625,3066.96,3000,34084,34084,4,3,6,4,4,1,0,0,0,0,1,0,0,10024.7058823529,1,1,"1_0",22622.404897,0,22622.404897,0
0,14,39,0,111,22,2,31,0,0,11948,0,500,0,0,2,3,2,4,2.1,3229.4992411,3126.76,0,19204,19022,1,3,9,7,4,2,0,0,0,0,0,1,0,9144.7619047619,1,1,"1_0",23467.0446042,0,23467.0446042,0
0,16,52,0,111,69,0,50,1,2,11949,0,0,50,41,1,5,1,2,1.5,2519.8859188,2080,2500,13282,13282,4,3,8,7,2,1,0,1,0,0,0,1,0,8854.66666666667,1,1,"1_0",17014.748313,0,0,17014.748313
2,9,61,0,111,37,1,20,0,0,11961,0,0,0,0,1,4,0,1,1,3112.1471864,1820.52,0,9158.15,9827,4,1,6,5,1,1,0,0,0,0,1,0,0,9158.15,1,1,"1_0",15053.821609,0,0,15053.821609
0,8,23,0,111,84,1,30,0,0,11966,0,0,0,0,0,2,0,1,1,3612.0072713,0,0,8642,8642,3,4,9,7,1,1,0,0,0,0,0,1,0,8642,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,26,49,0,211,68,1,71,0,0,1200,0,140,0,56,1,2,0,1,1,1439.2339837,0,0,9928.7,9982,1,3,2,3,1,1,0,1,0,1,0,0,0,9928.7,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,6,43,0,111,52,1,71,0,2,12016,0,0,0,0,2,4,5,6,3.1,897.77678716,0,900,32701,32701,4,3,7,6,2,1,0,0,0,0,1,0,0,10548.7096774194,1,1,"1_0",9040.0106343,0,9040.0106343,0
0,14,39,0,112,52,2,50,0,0,12020,0,600,0,425,2,4,3,5,2.8,1910.552942,1560,0,26753.8,26772,1,3,8,1,4,2,0,1,0,1,0,0,0,9554.92857142857,1,1,"1_0",13742.659193,0,13742.659193,0
2,15,44,0,120,85,0,44,1,0,12024,0,0,0,0,0,3,1,2,1.3,633.92755789,1820,0,4451,4451,6,1,0,3,2,1,0,0,0,1,0,0,0,3423.84615384615,1,1,"1_0",15000,0,15000,0
0,9,37,0,221,22,1,31,0,0,1204,0,0,0,0,2,4,3,5,2.4,621.11974232,0,0,22120,22120,1,3,1,3,4,1,0,0,0,1,0,0,0,9216.66666666667,1,1,"1_0",9040.0106343,0,9040.0106343,0
2,7,47,0,111,63,1,50,0,0,12046,0,560,0,0,2,5,3,4,2.5,1159.4050408,2340,0,14301.65,17070,1,2,9,7,2,1,0,1,0,0,0,1,0,5720.66,1,1,"1_0",17816.10726,0,17816.10726,0
