,age_vehicule,depenses_carburants_corrigees_emp,depenses_diesel_corrigees_emp,depenses_essence_corrigees_emp,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
11330,13,3038.345057224185,1532.3306648133853,1506.0143924108004,19683.589001,19345.5427151,39029.1317161,15703,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,99440
11331,14,4328.2573815155,4245.4204556260775,82.83692588942239,51250.3380593,1000.0,52250.3380593,1571,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,101050
11332,8,1872.6209019662408,0.0,1872.6209019662408,0.0,24054.795114,24054.795114,15750,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,307780
11333,15,193.9204649019541,0.0,193.9204649019541,0.0,2491.0098177,2491.0098177,15759,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,41700
11334,1,544.6506813472139,0.0,544.6506813472139,0.0,6996.3229262,6996.3229262,15771,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,60680
11335,8,1288.840133114764,803.4409140683451,485.399219046419,10320.618847,6235.2068966,16555.8257436,15774,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,98810
11336,0,0.0,0.0,0.0,0.0,0.0,0.0,15791,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,149030
11337,9,1666.6070256680057,0.0,1666.6070256680057,0.0,20119.1317492,20119.1317492,15802,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99540
11338,8,1233.4447263665793,1233.4447263665793,0.0,15844.2427648,0.0,15844.2427648,15821,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,137620
11339,10,1616.8527719185902,1616.8527719185902,0.0,20769.319683,0.0,20769.319683,15834,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,41650
11340,7,2604.603520272314,2387.493742951163,217.10977732115063,30668.606103,2788.8886668,33457.4947698,15850,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,86010
11341,8,2236.8765520596507,1757.2223068489145,479.6542452107361,22572.439791,6161.4097023,28733.8494933,1588,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,49760
11342,12,266.9100928643706,266.9100928643706,0.0,3428.5997721,0.0,3428.5997721,15922,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,45640
11343,3,2552.726125537731,1941.3625204207124,611.3636051170192,24937.817164,7853.2853317,32791.1024957,15959,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,234880
11344,7,749.8021177413802,633.0299174529417,116.77220028843854,8131.600448,1500.0,9631.600448,15967,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,72760
11345,13,633.3221355480225,0.0,633.3221355480225,0.0,8135.3541423,8135.3541423,1597,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,103820
11346,7,2604.603520272314,2387.493742951163,217.10977732115063,30668.606103,2788.8886668,33457.4947698,15970,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,175230
11347,7,1391.6975955010687,1391.6975955010687,0.0,17877.083656,0.0,17877.083656,15973,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90440
11348,9,838.3264259614024,0.0,838.3264259614024,0.0,10768.741497,10768.741497,15975,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,139840
11349,7,985.9434558393494,0.0,985.9434558393494,0.0,12664.959469,12664.959469,15981,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47050
11350,2,855.963395874488,0.0,855.963395874488,0.0,10995.297602,10995.297602,16011,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,134120
11351,6,2350.974282422146,2350.974282422146,0.0,30199.494528,0.0,30199.494528,16027,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,119730
11352,0,0.0,0.0,0.0,0.0,0.0,0.0,16055,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,127420
11353,8,2089.875702668754,1153.409253834913,936.4664488338408,14816.145251,12029.401431,26845.546682,16062,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,62850
11354,3,2994.4378422126515,2994.4378422126515,0.0,38465.12057,0.0,38465.12057,16079,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,101300
11355,2,1139.7181792021097,0.0,1139.7181792021097,0.0,14640.2762351,14640.2762351,16084,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,68410
11356,3,1014.4449782166664,0.0,1014.4449782166664,0.0,13031.076434,13031.076434,16092,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,623050
11357,4,2191.6091620735187,0.0,2191.6091620735187,0.0,28152.3661881,28152.3661881,16100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,69010
11358,4,1715.3809092297088,0.0,1715.3809092297088,0.0,22034.96515,22034.96515,16102,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,103670
11359,10,2048.254411850253,2048.254411850253,0.0,26310.899428,0.0,26310.899428,16112,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,50860
11360,12,129.5967943361018,129.5967943361018,0.0,1664.7386195,0.0,1664.7386195,16139,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50130
11361,3,1617.066994023185,1617.066994023185,0.0,20772.071478,0.0,20772.071478,1618,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,87390
11362,3,1460.0573260051997,725.7046436085685,0.0,9322.0557866,0.0,18755.2001555,16215,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,132100
11363,11,2965.4289235780666,2965.4289235780666,0.0,35798.394155,0.0,35798.394155,16219,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,74930
11364,5,1178.3761005487472,1178.3761005487472,0.0,15136.857458,0.0,15136.857458,16223,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,75670
11365,5,1543.4208268592722,1543.4208268592722,0.0,19826.0479341,0.0,19826.0479341,16259,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,57450
11366,3,764.3067341889056,0.0,764.3067341889056,0.0,9817.9198341,9817.9198341,16268,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67720
11367,5,2191.6091620735187,0.0,2191.6091620735187,0.0,28152.3661881,28152.3661881,16295,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,153040
11368,2,1362.8191803378231,1362.8191803378231,0.0,17506.125306,0.0,17506.125306,16326,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73830
11369,11,1974.791793154996,1974.791793154996,0.0,25367.2336602,0.0,25367.2336602,16331,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,85680
11370,5,686.681857456366,686.681857456366,0.0,8820.7876844,0.0,8820.7876844,16339,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,56780
11371,3,1838.0061745296985,1838.0061745296985,0.0,23610.150832,0.0,23610.150832,16342,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,87540
11372,7,889.9475596834621,0.0,889.9475596834621,0.0,10743.367769,10743.367769,16349,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,87090
11373,4,1381.3318411732837,1381.3318411732837,0.0,17743.930119,0.0,17743.930119,16375,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,132370
11374,0,0.0,0.0,0.0,0.0,0.0,0.0,16401,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,87370
11375,5,1192.0709619560946,1192.0709619560946,0.0,15312.775117,0.0,15312.775117,16414,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,142560
11376,7,1336.483530180246,0.0,185.72953589755537,0.0,2385.7930497,17167.8301027,16415,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,71440
11377,22,190.12708035866905,190.12708035866905,0.0,2442.2818088,0.0,2442.2818088,16416,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,127240
11378,3,1661.3905015317218,1381.3318411732837,280.05866035843843,17743.930119,3597.5,21341.430119,16423,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,92290
11379,7,2045.6593066522817,2045.6593066522817,0.0,24695.017164,0.0,24695.017164,16430,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,100320
11380,0,1916.3053474828653,1556.962670512514,359.34267697035136,20000.0,4615.9446694,24615.9446694,16437,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,76030
11381,0,0.0,0.0,0.0,0.0,0.0,0.0,16443,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,64400
11382,9,389.2406676281285,389.2406676281285,0.0,5000.0,0.0,5000.0,16449,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,92120
11383,8,2264.243076097722,2264.243076097722,0.0,27333.7409831,0.0,27333.7409831,16450,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,97440
11384,7,1056.405286135148,1056.405286135148,0.0,13570.07854,0.0,13570.07854,16459,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,67920
11385,10,934.1776023075084,934.1776023075084,0.0,12000.0,0.0,12000.0,16488,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,80940
11386,9,934.1776023075084,934.1776023075084,0.0,12000.0,0.0,12000.0,16501,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,82590
11387,8,1319.9236376393808,1008.531103536878,311.3925341025028,12955.10962,4000.0,16955.10962,16538,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,115250
11388,8,633.093641716374,633.093641716374,0.0,8132.4190195,0.0,8132.4190195,16551,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,41630
11389,3,1768.2766442269178,0.0,763.7072000538801,0.0,9810.2185045,22714.4385375,16560,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,128070
11390,2,1366.078441449201,1366.078441449201,0.0,17547.99222,0.0,17547.99222,16564,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,100410
11391,8,1427.9486788558334,900.1872346512164,527.7614442046172,11563.375946,6779.3718398,18342.7477858,16584,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,63030
11392,3,983.327426071295,0.0,983.327426071295,0.0,12631.3551981,12631.3551981,16592,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,87190
11393,15,1303.0996535340776,1303.0996535340776,0.0,16738.996743,0.0,16738.996743,16598,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,138530
11394,10,2965.4289235780666,2965.4289235780666,0.0,35798.394155,0.0,35798.394155,16603,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,97340
11395,0,855.963395874488,0.0,855.963395874488,0.0,10995.297602,10995.297602,16605,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,82000
11396,10,2965.4289235780666,2965.4289235780666,0.0,35798.394155,0.0,35798.394155,16607,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,89010
11397,15,693.8530224258388,693.8530224258388,0.0,8912.9050499,0.0,8912.9050499,16634,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,71380
11398,9,2264.243076097722,2264.243076097722,0.0,27333.7409831,0.0,27333.7409831,16648,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,68190
11399,0,0.0,0.0,0.0,0.0,0.0,0.0,16653,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,54650
11400,5,1035.6548093926028,1035.6548093926028,0.0,13303.527811,0.0,13303.527811,16658,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,84470
11401,18,2158.5255070034063,2158.5255070034063,0.0,27727.3893316,0.0,27727.3893316,1666,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,65880
11402,0,855.0431295779453,0.0,855.0431295779453,0.0,10983.4763,10983.4763,16685,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74040
11403,3,2061.0359478746545,809.6620147479749,0.0,9774.1678129,0.0,24880.6426089,16706,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,74210
11404,6,1274.38292392296,0.0,1274.38292392296,0.0,16370.1153285,16370.1153285,16717,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92950
11405,1,1329.9527188589166,383.9173279014087,946.0353909575078,4931.6189164,12152.3194984,17083.9384148,1672,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,102780
11406,17,2158.5255070034063,2158.5255070034063,0.0,27727.3893316,0.0,27727.3893316,1673,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,80020
11407,2,2391.2229423389263,2391.2229423389263,0.0,30716.50962,0.0,30716.50962,16740,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,147660
11408,1,1861.4639762711683,1861.4639762711683,0.0,23911.4785669,0.0,23911.4785669,16760,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,86520
11409,7,1200.280921559519,1200.280921559519,0.0,15418.236343,0.0,15418.236343,16771,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,192790
11410,3,1329.2538103838226,0.0,415.7431713250919,0.0,5018.8145789,16046.6337459,16799,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,78590
11411,9,981.7714680231608,981.7714680231608,0.0,12611.368103,0.0,12611.368103,16836,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,111850
11412,1,856.8857702206385,0.0,856.8857702206385,0.0,11007.145983,11007.145983,16844,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,63770
11413,15,3192.874741498109,1458.7626132714788,1734.11212822663,17610.052493,20934.0473419,38544.0998349,16846,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,101150
11414,29,731.2592208154155,342.018553187287,389.2406676281285,4393.4072366,5000.0,9393.4072366,16852,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,69100
11415,13,3192.874741498109,1458.7626132714788,1734.11212822663,17610.052493,20934.0473419,38544.0998349,16886,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,143970
11416,12,375.99901747890544,375.99901747890544,0.0,4829.9040767,0.0,4829.9040767,16887,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,29010
11417,13,864.0442188142722,0.0,864.0442188142722,0.0,11099.1,11099.1,169,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,127250
11418,13,965.256777136913,965.256777136913,0.0,12399.2282592,0.0,12399.2282592,16924,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,78810
11419,8,1880.187600639117,1595.6877034079434,284.4998972311735,19263.0,3434.4574497,22697.4574497,16926,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,95790
11420,2,2302.3380626704115,1388.8274236116808,913.5106390587308,16765.801105,11027.819167,27793.620272,16933,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,111960
11421,6,1194.1825450906158,1194.1825450906158,0.0,15339.899507,0.0,15339.899507,16947,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83130
11422,1,785.2931661563808,163.48108040381396,621.812085752567,2100.0,7987.5015314,10087.5015314,16949,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,99960
11423,0,0.0,0.0,0.0,0.0,0.0,0.0,16962,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,56080
11424,3,1227.2695100376063,0.0,1227.2695100376063,0.0,15764.9188806,15764.9188806,171,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,114610
11425,0,985.9388902020144,0.0,985.9388902020144,0.0,12664.900821,12664.900821,1723,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,43600
11426,7,2761.152508165472,2761.152508165472,0.0,35468.4484151,0.0,35468.4484151,1741,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66210
11427,7,2004.136406721908,2004.136406721908,0.0,24193.75641,0.0,24193.75641,1743,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,74140
11428,3,1159.8589892911891,0.0,1159.8589892911891,0.0,14898.995477,14898.995477,1746,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,149540
11429,9,1174.5999107197397,0.0,1174.5999107197397,0.0,15088.3503242,15088.3503242,1758,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,82710
11430,5,1194.1825450906158,1194.1825450906158,0.0,15339.899507,0.0,15339.899507,1767,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,74140
11431,11,1616.8527719185902,1616.8527719185902,0.0,20769.319683,0.0,20769.319683,1781,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,46520
11432,9,1077.424113178769,1077.424113178769,0.0,13840.076369,0.0,13840.076369,1784,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,93780
11433,3,420.3016931694426,0.0,420.3016931694426,0.0,5398.9951221,5398.9951221,1812,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,128500
11434,6,1708.9492464356051,980.6061509048172,728.343095530788,12596.398995,9355.9480818,21952.3470768,184,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,122800
11435,11,529.041071965267,529.041071965267,0.0,6795.8093278,0.0,6795.8093278,1848,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,45340
11436,15,961.9353699072506,855.2900452517846,106.6453246554659,10986.648061,1369.9149848,12356.5630458,1863,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,120250
11437,3,2061.3729795250024,2061.3729795250024,0.0,24884.711225,0.0,24884.711225,1883,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,47570
11438,3,924.0339456685944,0.0,924.0339456685944,0.0,11869.699424,11869.699424,1890,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,256980
11439,2,1159.3800935750162,1159.3800935750162,0.0,14892.843811,0.0,14892.843811,1911,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,61350
