,age_vehicule,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
4883,0,0.0,0.0,0.0,0.0,0.0,0.0,9349,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,17920
4884,17,2274.6173101741847,1190.5604885757857,1084.056821598399,12062.553041,10983.4763,23046.029341,937,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,48810
4885,8,349.1787875698389,0.0,349.1787875698389,0.0,3572.1208226,3572.1208226,9383,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,32680
4886,12,1145.2809975654604,0.0,1145.2809975654604,0.0,11716.296192,11716.296192,9385,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,44220
4887,16,449.30132715371474,449.30132715371474,0.0,4596.3806608,0.0,4596.3806608,9388,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,19180
4888,21,2282.7517089422163,2282.7517089422163,0.0,23352.6926681,0.0,23352.6926681,9390,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,39920
4889,14,341.9994017703028,0.0,341.9994017703028,0.0,3465.0788124,3465.0788124,9392,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,25360
4890,11,391.0124441139751,0.0,391.0124441139751,0.0,4000.0817439,4000.0817439,9393,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25130
4891,14,1550.9510838016045,0.0,1550.9510838016045,0.0,15866.326531,15866.326531,9434,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25850
4892,18,823.4971317799523,0.0,823.4971317799523,0.0,8424.4271316,8424.4271316,9444,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,30700
4893,8,1230.049634462206,1230.049634462206,0.0,12583.484646,0.0,12583.484646,9450,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,34270
4894,3,0.0,0.0,0.0,0.0,0.0,0.0,9466,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23550
4895,12,7083.73543997635,7083.73543997635,0.0,71771.182811,0.0,71771.182811,9478,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,38830
4896,5,1389.0581643758728,0.0,1389.0581643758728,0.0,14210.151846,14210.151846,9480,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,29690
4897,16,1751.099345242248,0.0,1751.099345242248,0.0,17913.855756,17913.855756,9481,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45710
4898,11,1299.7577011121894,0.0,1299.7577011121894,0.0,13296.602525,13296.602525,9489,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6320
4899,2,989.243575968292,989.243575968292,0.0,10022.844887,0.0,10022.844887,9504,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21790
4900,7,2600.7492023104123,2600.7492023104123,0.0,26605.826902,0.0,26605.826902,9510,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,44970
4901,0,0.0,0.0,0.0,0.0,0.0,0.0,9528,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,30500
4902,8,2265.161108286195,2265.161108286195,0.0,22950.2207383,0.0,22950.2207383,953,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,55920
4903,1,2784.2774439906,2784.2774439906,0.0,28483.332286,0.0,28483.332286,9569,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,49670
4904,5,1101.9504947712592,0.0,1101.9504947712592,0.0,11273.02244,11273.02244,9573,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,42690
4905,12,199.9161064270636,0.0,199.9161064270636,0.0,2045.1542647,2045.1542647,9575,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22980
4906,0,0.0,0.0,0.0,0.0,0.0,0.0,9582,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9700
4907,7,2721.927547237912,1275.4669990381817,0.0,12922.811126,0.0,27578.09933,961,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,35850
4908,0,0.0,0.0,0.0,0.0,0.0,0.0,9612,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4220
4909,12,981.9856712539818,752.58582198333,229.39984927065188,7699.0,2346.7747969,10045.7747969,9657,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,28420
4910,4,1711.716027316906,623.5980572671726,1088.1179700497337,6318.1877059,11024.623154,17342.8108599,9668,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,32150
4911,13,638.6955759247637,0.0,638.6955759247637,0.0,6533.895664,6533.895664,9669,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19690
4912,0,0.0,0.0,0.0,0.0,0.0,0.0,9681,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32550
4913,7,2608.42786815963,2608.42786815963,0.0,26684.3801336,0.0,26684.3801336,9687,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,26800
4914,8,1676.2484968510391,1676.2484968510391,0.0,16983.459973,0.0,16983.459973,9777,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,34280
4915,0,0.0,0.0,0.0,0.0,0.0,0.0,9779,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,20300
4916,9,1530.9949242033604,1530.9949242033604,0.0,15511.775887,0.0,15511.775887,9802,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,16820
4917,6,3949.41541038578,2543.820874334987,1405.5945360507924,25773.553312,14241.240834,40014.794146,9813,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,41080
4918,1,2462.981228864421,2462.981228864421,0.0,24954.5,0.0,24954.5,9817,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,29940
4919,0,0.0,0.0,0.0,0.0,0.0,0.0,9830,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22510
4920,13,959.9015931295278,0.0,959.9015931295278,0.0,9819.8532973,9819.8532973,9851,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41560
4921,0,0.0,0.0,0.0,0.0,0.0,0.0,9860,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13000
4922,14,611.5739130573131,0.0,611.5739130573131,0.0,6256.4393576,6256.4393576,9871,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,61270
4923,3,1891.4008646927784,1891.4008646927784,0.0,19163.3465675,0.0,19163.3465675,9873,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,33560
4924,3,1753.6048045182818,1753.6048045182818,0.0,17939.486761,0.0,17939.486761,9875,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,30780
4925,11,7083.73543997635,7083.73543997635,0.0,71771.182811,0.0,71771.182811,9878,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,49780
4926,4,702.6879795701616,702.6879795701616,0.0,7188.5419532,0.0,7188.5419532,9887,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,30470
4927,1,2462.981228864421,2462.981228864421,0.0,24954.5,0.0,24954.5,99,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,30030
4928,19,885.3842748781358,0.0,885.3842748781358,0.0,8970.560404,8970.560404,9908,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,41000
4929,5,1753.6048045182818,1753.6048045182818,0.0,17939.486761,0.0,17939.486761,992,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30660
4930,0,0.0,0.0,0.0,0.0,0.0,0.0,9941,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20280
4931,22,994.4876746410872,0.0,994.4876746410872,0.0,10173.671073,10173.671073,9959,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,18930
4932,1,0.0,0.0,0.0,0.0,0.0,0.0,9972,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,19090
4933,13,2934.100354482787,2569.4454581856025,364.6548962971846,25885.5,3673.662069,29559.162069,10020,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,52720
4934,6,1829.5715238242683,1829.5715238242683,0.0,18431.748971,0.0,18431.748971,10036,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37640
4935,0,0.0,0.0,0.0,0.0,0.0,0.0,10047,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23530
4936,9,1090.2413820140312,0.0,1090.2413820140312,0.0,10983.4763,10983.4763,10058,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,43090
4937,24,1733.211327852142,1465.71249274659,267.4988351055517,17705.799722,3231.3846158,20937.1843378,1008,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,34140
4938,10,610.1336256410824,610.1336256410824,0.0,6146.7013889,0.0,6146.7013889,10094,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36890
4939,11,2048.505457814519,0.0,2048.505457814519,0.0,24745.935881,24745.935881,10096,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,35880
4940,11,2199.677858560044,2199.677858560044,0.0,22160.330754,0.0,22160.330754,10098,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47990
4941,7,3738.1745747575087,3738.1745747575087,0.0,37659.689427,0.0,37659.689427,10105,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,47840
4942,8,1915.7714205168077,1915.7714205168077,0.0,23142.5093616,0.0,23142.5093616,10115,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,46820
4943,12,2794.7466676847444,2745.169440648973,49.57722703577153,33161.633376,598.89265938,33760.52603538,10118,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,60360
4944,20,1257.187441020079,0.0,1257.187441020079,0.0,12665.349794,12665.349794,10120,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17740
4945,4,2621.6401665595404,1285.789553536986,1335.8506130225546,15532.331499,16137.068852,31669.400351,10128,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,33810
4946,13,1420.3562698570995,1420.3562698570995,0.0,17157.896772,0.0,17157.896772,10135,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,36680
4947,11,1220.6146462241245,0.0,1220.6146462241245,0.0,12296.902557,12296.902557,10136,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19240
4948,5,806.9589561354916,806.9589561354916,0.0,9748.0602314,0.0,9748.0602314,10144,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,37140
4949,0,0.0,0.0,0.0,0.0,0.0,0.0,10148,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,23270
4950,2,2150.219980373792,0.0,2150.219980373792,0.0,21662.0746413,21662.0746413,10161,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,25870
4951,4,888.9683352221139,888.9683352221139,0.0,8955.7806211,0.0,8955.7806211,10165,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50160
4952,14,793.0369733859582,793.0369733859582,0.0,7989.3342391,0.0,7989.3342391,10171,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33030
4953,6,1183.3224297286524,1183.3224297286524,0.0,11921.207612,0.0,11921.207612,1018,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,23230
4954,10,1926.872665215452,0.0,1926.872665215452,0.0,23276.6123431,23276.6123431,10188,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,31020
4955,11,2428.780453509092,2300.480280112059,128.30017339703264,23175.84991,1292.5412088,24468.3911188,10191,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,32900
4956,11,198.5239194286842,0.0,0.0,0.0,0.0,2000.0,10236,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51820
4957,2,4213.298331891374,4213.298331891374,0.0,42446.2537715,0.0,42446.2537715,10279,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,56840
4958,13,451.1294641574791,0.0,451.1294641574791,0.0,4544.8373723,4544.8373723,1029,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,20420
4959,0,0.0,0.0,0.0,0.0,0.0,0.0,10291,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,23450
4960,2,4213.298331891374,4213.298331891374,0.0,42446.2537715,0.0,42446.2537715,10296,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,65930
4961,9,1482.2877241708104,1482.2877241708104,0.0,14933.0894578,0.0,14933.0894578,10310,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,36010
4962,10,158.64752872736312,158.64752872736312,0.0,1598.2711724,0.0,1598.2711724,10323,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,24770
4963,9,2932.484913324282,2932.484913324282,0.0,35424.403367,0.0,35424.403367,10326,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,52850
4964,5,1435.0873821649986,0.0,0.0,0.0,0.0,14457.576561,10340,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,39070
4965,18,1944.5979266086367,1816.7222432699248,127.87568333871154,18302.3007857,1288.2647462,19590.5655319,10347,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,45350
4966,1,2216.193793290506,1091.7119442745063,1124.4818490159996,10998.291263,11328.426844,22326.718107,10381,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,59820
4967,10,471.5377399492809,0.0,471.5377399492809,0.0,4750.4375423,4750.4375423,10402,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,37610
4968,11,1561.8194893902623,0.0,1561.8194893902623,0.0,15734.320518,15734.320518,10407,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,42600
4969,7,530.578604939687,530.578604939687,0.0,6409.3869448,0.0,6409.3869448,10408,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,28480
4970,9,666.143846673583,666.143846673583,0.0,8047.0143999,0.0,8047.0143999,10409,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,34120
4971,15,946.2644795092602,0.0,946.2644795092602,0.0,9533.0021917,9533.0021917,10413,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40610
4972,13,2830.408690551663,2830.408690551663,0.0,28514.535666,0.0,28514.535666,10420,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48770
4973,0,0.0,0.0,0.0,0.0,0.0,0.0,10446,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26060
4974,4,19.85239194286842,0.0,19.85239194286842,0.0,200.0,200.0,10450,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,24660
4975,16,4387.419000286446,4387.419000286446,0.0,53000.0,0.0,53000.0,10455,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,65090
4976,1,2044.0960038335984,2044.0960038335984,0.0,20592.944263,0.0,20592.944263,10474,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24650
4977,1,1090.2413820140312,0.0,1090.2413820140312,0.0,10983.4763,10983.4763,10479,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,24020
4978,19,742.1171283957551,328.20967553854325,413.9074528572119,3964.7712704,5000.0,8964.7712704,10480,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,58460
4979,7,2338.141048720041,1320.399176778886,1017.7418719411552,13302.16712,10253.090659,23555.257779,10520,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37010
4980,0,0.0,0.0,0.0,0.0,0.0,0.0,10546,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21110
4981,3,1449.7209216279664,1449.7209216279664,0.0,14605.0,0.0,14605.0,10547,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,28430
4982,9,4066.7684820403656,4066.7684820403656,0.0,40970.060371,0.0,40970.060371,1056,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25920
4983,6,3329.061423952952,3140.6872655910843,188.37415836186705,37939.486761,2275.5589089,40215.0456699,10561,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,34860
4984,10,1070.4786414879377,0.0,1070.4786414879377,0.0,10784.37948,10784.37948,10587,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14250
4985,1,1163.042114367708,1163.042114367708,0.0,14049.543036,0.0,14049.543036,10608,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,46290
4986,7,1468.868983846331,1468.868983846331,0.0,17743.930119,0.0,17743.930119,10609,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19300
4987,30,841.5854352952338,0.0,841.5854352952338,0.0,8478.4285714,8478.4285714,10652,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,36050
4988,20,1829.2573675465928,993.9550215911304,835.3023459554623,10013.453537,8415.13051283,18428.58404983,10679,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,51410
4989,11,308.7381975685419,308.7381975685419,0.0,3110.3375196,0.0,3110.3375196,10727,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32970
4990,9,3030.549145035864,3030.549145035864,0.0,36609.018805,0.0,36609.018805,10734,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,44540
4991,19,315.17468351486787,0.0,315.17468351486787,0.0,3175.1809497,3175.1809497,10741,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34840
4992,2,2338.141048720041,1320.399176778886,1017.7418719411552,13302.16712,10253.090659,23555.257779,10758,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,44880
4993,32,1461.1435965024284,0.0,1461.1435965024284,0.0,14720.0760564,14720.0760564,10759,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,42150
