,aba,agepr,aise,ancons,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_gaz_liquefie,depenses_gaz_ville,depenses_tot,dip14pr,htl,ident_men,identifiant_menage,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_04_5_0_0,poste_04_5_5_1,poste_04_5_5_2,revtot,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,aides_logement,depenses_energies,part_energies_depenses_tot,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
9152,2.0,67,2.0,7.0,0.0,445.3861103768499,2009.9366203258078,0.0,0.0,38249.56,12.0,1.0,6276,201709152,0,5.0,0,1,1.0,1645.9135475,0,0,0.0,49059.0,1,142.0,7,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2455.3227307026577,0.06419218235981428,0.05004836484034851,49059.0,10,5,10,10_1,10_2,10_0_0
9153,,77,3.0,1.0,0.0,0.0,222.15088961495772,0.0,0.0,8079.867533756002,70.0,8.0,6277,201709153,1,2.0,0,1,1.0,4170.0894876,0,0,0.0,24875.0,3,36.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,222.15088961495772,0.02749437273406496,0.008930689029747044,24875.0,7,4,7,7_0,7_4,7_1_0
9154,,22,3.0,1.0,0.0,0.0,391.4087102739731,0.0,728.3856444958424,24927.460315994,30.0,2.0,6278,201709154,0,3.0,0,3,2.0,3249.7660217,0,0,0.0,24922.0,3,84.0,9,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1119.7943547698155,0.044922119645350755,0.04493196191195793,12461.0,2,1,2_0,2_0_0,2_3_0,2_1_0_0
9155,2.0,63,2.0,1.0,0.0,0.0,694.9697633965905,0.0,1264.929487578621,20277.120000000003,20.0,2.0,628,201709155,1,3.0,0,1,1.0,2058.6752528,0,0,0.0,36222.0,1,47.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1959.8992509752115,0.0966557011535766,0.054107979983855435,36222.0,9,5,9,9_0,9_4,9_1_0
9156,2.0,41,2.0,3.0,0.0,0.0,528.9306895594232,0.0,0.0,86128.09271308998,12.0,2.0,6280,201709156,2,4.0,1,3,1.8,3763.3387543,0,0,0.0,123695.0,2,77.0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,528.9306895594232,0.006141209829426942,0.004276087873878679,68719.44444444444,10,5,10,10_0,10_4,10_0_1
9157,2.0,38,2.0,99.0,960.5108369344339,623.5405545275898,401.9873240651616,100.85339693019357,0.0,25417.2,43.0,1.0,6281,201709157,1,3.0,0,1,1.0,3044.0218781,0,0,0.0,22841.0,1,80.0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2086.892112457379,0.08210550778438927,0.09136605719790634,22841.0,6,3,6,6_1,6_0,6_0_0
9158,2.0,64,3.0,5.0,0.0,89.07722207536997,960.5381322399124,56.02966496121865,0.0,19542.100000000002,70.0,1.0,6282,201709158,0,5.0,0,1,1.0,2738.3264415,0,0,0.0,18308.0,1,150.0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1105.6450192765012,0.05657759500138169,0.060391360021657264,18308.0,4,2,4_0,4_1_0,4_1_0,4_0_0_0
9159,,22,4.0,1.0,0.0,0.0,962.6538549981501,84.04449744182797,0.0,10971.16,44.0,1.0,6283,201709159,1,2.0,0,1,1.0,2667.8904152,0,0,0.0,16677.0,3,80.0,4,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1046.6983524399782,0.09540452900513512,0.06276298809378054,16677.0,4,2,4_0,4_1_0,4_1_0,4_1_0_0
9160,2.0,83,3.0,1.0,0.0,0.0,642.1218571251396,0.0,2117.921335534065,25505.84,50.0,1.0,6284,201709160,0,4.0,0,2,1.5,1544.4298593,0,0,0.0,28208.0,1,65.0,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,2760.0431926592046,0.10821220523061403,0.09784611431718677,18805.333333333332,4,2,4_0,4_1_0,4_2_0,4_1_0_0
9161,2.0,76,3.0,4.0,0.0,0.0,282.448988224732,0.0,997.3280363096919,33032.207538215,30.0,1.0,6286,201709161,0,6.0,0,1,1.0,3411.1077273,0,0,0.0,21255.0,1,156.0,8,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1279.7770245344238,0.03874330902813106,0.060210633946573694,21255.0,6,3,6,6_1,6_2,6_0_1
9162,2.0,30,1.0,8.0,0.0,0.0,1759.2234734746414,0.0,0.0,43475.479999999996,30.0,1.0,6287,201709162,2,5.0,1,3,1.8,2292.8997636,0,0,0.0,34078.0,1,150.0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1759.2234734746414,0.04046472801392053,0.05162343662992668,18932.222222222223,5,3,5,5_1,5_1,5_0_0
9163,2.0,45,3.0,9.0,0.0,0.0,606.154570235099,0.0,951.1035627166865,29997.343132639995,50.0,1.0,6289,201709163,2,5.0,2,4,2.1,2300.8954209,0,0,0.0,32703.0,1,92.0,2,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1557.2581329517855,0.05191320198145611,0.047618204230553324,15572.857142857141,3,2,3_0,3_1_0,3_1_0,3_0_0_0
9164,2.0,61,3.0,5.0,0.0,890.7722207536998,733.0979357293604,126.06674616274196,0.0,15454.40031599,70.0,1.0,629,201709164,1,5.0,0,1,1.0,2116.1704383,0,0,0.0,33763.0,1,80.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1749.9369026458023,0.11323227474800289,0.05183001814547885,33763.0,9,5,9,9_1,9_0,9_0_0
9165,,49,3.0,9.0,565.006374667314,0.0,2031.093847908185,134.47119590692475,0.0,23750.9943925,71.0,1.0,6292,201709165,1,3.0,1,3,2.0,2689.0206925,0,0,0.0,24728.0,3,80.0,5,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2730.5714184824237,0.11496661459128941,0.11042427282766192,12364.0,2,1,2_0,2_1_0,2_1_0,2_0_0_0
9166,,52,3.0,99.0,0.0,0.0,1692.578206590154,0.0,0.0,18217.541750599998,20.0,1.0,6294,201709166,1,4.0,2,4,2.1,2668.7822827,0,0,0.0,27540.0,3,80.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1692.578206590154,0.09290925360631648,0.06145890365251104,13114.285714285714,2,1,2_0,2_1_0,2_0_0,2_0_0_0
9167,2.0,56,1.0,3.0,0.0,0.0,871.6777763939293,0.0,319.3690902789463,60146.78,33.0,2.0,6295,201709167,2,4.0,2,4,2.5,2943.1647369,0,0,0.0,126170.0,1,65.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1191.0468666728757,0.01980233799170755,0.00944001638006559,50468.0,10,5,10,10_0,10_3,10_0_1
9168,,26,3.0,99.0,0.0,0.0,779.6135166307905,0.0,1418.9914123478122,32289.579999999998,43.0,1.0,6297,201709168,2,3.0,0,2,1.5,2688.2934512,0,0,0.0,33381.0,3,85.0,3,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2198.604928978603,0.068090230005426,0.06586396240312162,22254.0,6,3,6,6_1,6_2,6_0_0
9169,2.0,88,2.0,6.0,0.0,0.0,1827.9844631173664,0.0,0.0,30977.48,41.0,1.0,6298,201709169,0,6.0,0,2,1.5,1576.305217,0,0,0.0,56596.0,1,90.0,4,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1827.9844631173664,0.05901010873438919,0.03229882788743668,37730.666666666664,9,5,9,9_1,9_1,9_0_0
9170,,57,3.0,99.0,0.0,0.0,287.7382951203262,0.0,1531.0105950652996,7249.200000000001,71.0,1.0,63,201709170,0,3.0,0,1,1.0,3448.9613895,0,0,0.0,13020.0,3,80.0,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1818.748890185626,0.25088960025735607,0.13968885485296667,13020.0,2,1,2_0,2_1_0,2_3_0,2_0_0_0
9171,,21,2.0,1.0,0.0,0.0,1091.7129432506492,42.022248720913986,0.0,40479.36031599,43.0,1.0,630,201709171,2,5.0,0,2,1.5,2030.5012928,0,0,0.0,22828.0,5,75.0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1133.7351919715632,0.028007734883194767,0.04966423655035759,15218.666666666666,3,2,3_0,3_1_0,3_0_0,3_1_0_0
9172,2.0,74,3.0,4.0,0.0,0.0,1095.9443887671248,140.0741624030466,0.0,18415.5508753,50.0,1.0,6300,201709172,0,4.0,0,2,1.5,2031.5601657,0,0,0.0,32486.0,5,110.0,8,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1236.0185511701713,0.0671181958954044,0.0380477298273155,21657.333333333332,6,3,6,6_1,6_2,6_0_1
9173,2.0,88,2.0,4.0,0.0,0.0,521.5256599055912,0.0,1917.6152832977082,36158.54,44.0,1.0,6303,201709173,0,5.0,0,2,1.5,1519.6577069,0,0,0.0,49930.0,1,100.0,7,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2439.1409432032992,0.06745684264915838,0.04885121055884837,33286.666666666664,9,5,9,9_1,9_1,9_0_1
9174,,60,2.0,99.0,0.0,0.0,211.57227582376925,0.0,539.2855252517295,19167.940315993998,50.0,2.0,6304,201709174,1,2.0,0,1,1.0,2402.9346794,0,0,0.0,26351.0,3,60.0,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,750.8578010754987,0.03917258655323402,0.028494470838886524,26351.0,7,4,7,7_0,7_3,7_0_0
9175,2.0,64,3.0,1.0,0.0,0.0,642.1218571251396,36.41928222479212,0.0,17851.905846750004,70.0,1.0,6305,201709175,0,5.0,0,1,1.0,2620.996191,0,0,0.0,18284.0,1,200.0,7,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,678.5411393499318,0.03800945093341181,0.037111197732986864,18284.0,4,2,4_0,4_1_0,4_1_0,4_1_0_0
9176,2.0,66,3.0,1.0,0.0,0.0,723.0059188058722,0.0,1315.9587000183283,34854.635848752005,31.0,2.0,6306,201709176,1,2.0,0,2,1.5,2053.1466694,0,0,0.0,71097.0,1,35.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,2038.9646188242004,0.0584990939992049,0.028678630868028195,47398.0,10,5,10,10_0,10_4,10_1_0
9177,2.0,49,3.0,3.0,0.0,0.0,736.271519866717,0.0,2073.09760356509,24714.320000000003,50.0,1.0,6307,201709177,1,6.0,2,3,1.8,512.0638654,0,0,0.0,27500.0,2,110.0,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,2809.369123431807,0.11367373747009049,0.10215887721570208,15277.777777777777,3,2,3_0,3_1_0,3_2_0,3_0_1_0
9178,2.0,65,3.0,6.0,0.0,0.0,645.2954412624962,0.0,2241.186598448746,47357.816722049996,31.0,1.0,6308,201709178,1,7.0,0,2,1.5,1391.8107991,0,0,0.0,41107.0,1,141.0,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2886.482039711242,0.06095048799762942,0.07021874716498995,27404.666666666668,8,4,8,8_1,8_3,8_0_0
9179,2.0,69,3.0,1.0,0.0,44.53861103768499,1502.1631583487617,0.0,0.0,35894.390158203,44.0,1.0,631,201709179,0,4.0,0,2,1.5,1467.799301,0,0,0.0,30330.0,1,140.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1546.7017693864468,0.04309034817333362,0.050995772152536985,20220.0,5,3,5,5_1,5_0,5_1_0
9180,2.0,73,3.0,6.0,0.0,0.0,1197.8962331049138,0.0,2180.31682545168,24348.48776616,50.0,2.0,6310,201709180,0,4.0,0,2,1.5,2345.3728867,0,0,0.0,27400.0,1,100.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,3378.2130585565938,0.1387442658041252,0.12329244739257642,18266.666666666668,4,2,4_0,4_0_0,4_4_0,4_0_0_0
9181,2.0,60,2.0,7.0,0.0,0.0,1692.578206590154,67.23559795346237,0.0,68686.47372915,60.0,1.0,6311,201709181,2,6.0,1,3,2.0,1955.9894959,0,0,0.0,72040.0,2,140.0,7,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1759.8138045436162,0.025620965948594983,0.02442828712581366,36020.0,9,5,9,9_1,9_2,9_0_0
9182,,46,4.0,99.0,0.0,0.0,317.35841373565387,0.0,0.0,13485.259999999998,71.0,2.0,6312,201709182,0,3.0,3,5,2.4,1163.376972,0,0,0.0,8120.0,3,78.0,5,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,317.35841373565387,0.023533725989387962,0.03908354848961255,3383.3333333333335,1,1,1_0,1_0_0,1_2_0,1_0_0_0
9183,2.0,89,3.0,4.0,0.0,0.0,520.4677985264724,0.0,0.0,18128.6711913,50.0,2.0,6313,201709183,0,5.0,0,1,1.0,2401.4677264,0,0,0.0,16000.0,1,90.0,2,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,520.4677985264724,0.028709649650231747,0.032529237407904525,16000.0,3,2,3_0,3_0_0,3_2_0,3_0_1_0
9184,2.0,89,2.0,1.0,0.0,0.0,105.78613791188462,252.13349232548393,0.0,28944.096658450002,50.0,1.0,6314,201709184,0,5.0,0,1,1.0,2501.8152992,0,0,0.0,26896.0,1,120.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,357.91963023736855,0.012365893966598426,0.013307541278902758,26896.0,7,4,7,7_1,7_0,7_1_0
9185,2.0,32,2.0,1.0,0.0,2523.854625468816,2327.2950340614616,0.0,0.0,47316.709322168,43.0,1.0,6317,201709185,2,7.0,2,4,2.1,2332.7720212,0,0,0.0,58540.0,2,185.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4851.149659530278,0.1025250853033751,0.08286897266023707,27876.190476190473,8,4,8,8_1,8_0,8_1_0
9186,2.0,39,3.0,3.0,0.0,0.0,835.7104895038885,0.0,1148.6081317049823,55010.11999999999,20.0,1.0,6318,201709186,2,6.0,4,6,2.9,2324.1145556,0,0,0.0,38521.0,2,110.0,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1984.3186212088708,0.03607188315911456,0.05151264560133098,13283.103448275862,2,1,2_0,2_1_0,2_3_0,2_0_1_0
9187,,29,2.0,5.0,1017.0114744011653,237.53925886765327,861.0991626027409,0.0,0.0,27908.18,43.0,1.0,6321,201709187,2,4.0,1,3,1.8,1770.1214272,0,0,0.0,31716.0,3,86.0,9,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2115.6498958715592,0.07580751936785413,0.0667060756675356,17620.0,4,2,4_0,4_1_0,4_0_0,4_0_0_0
9188,2.0,62,4.0,7.0,0.0,0.0,648.6178770937198,0.0,1946.8337590229926,27204.399999999998,42.0,1.0,6322,201709188,1,4.0,1,2,1.5,1448.144725,0,0,0.0,26743.0,1,80.0,5,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2595.4516361167125,0.09540558277766512,0.09705162607473779,17828.666666666668,4,2,4_0,4_1_0,4_1_0,4_0_0_0
9189,,34,3.0,5.0,0.0,0.0,469.6904523287677,0.0,140.0741624030466,15949.4908753,41.0,2.0,6323,201709189,1,4.0,1,2,1.3,927.05783704,0,0,0.0,17621.0,3,78.0,5,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,609.7646147318144,0.03823097674397366,0.03460442737255629,13554.615384615385,2,1,2_0,2_0_0,2_3_0,2_0_0_0
9190,,31,2.0,99.0,0.0,29.69240735845666,888.6035584598309,0.0,0.0,16594.2916935,43.0,1.0,6324,201709190,2,4.0,2,4,2.1,2918.7482136,0,0,0.0,23221.0,3,80.0,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,918.2959658182875,0.055338063400318854,0.039545926782579885,11057.619047619048,1,1,1_0,1_1_0,1_0_0,1_0_0_0
9191,,67,3.0,99.0,0.0,0.0,317.35841373565387,0.0,0.0,11627.36,71.0,2.0,6325,201709191,0,2.0,0,1,1.0,2432.620272,0,0,0.0,15380.0,3,49.0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,317.35841373565387,0.027294107496082846,0.0206344872389892,15380.0,3,2,3_0,3_0_0,3_2_0,3_0_0_0
9192,,22,3.0,99.0,0.0,0.0,0.0,0.0,0.0,15439.24,20.0,2.0,6326,201709192,0,1.0,0,1,1.0,6056.2910105,0,0,0.0,6136.0,3,21.0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0,0.0,0.0,6136.0,1,1,1_0,1_0_0,1_4_0,1_0_0_0
9193,1.0,42,3.0,4.0,0.0,0.0,465.5013212674571,0.0,381.0017217362868,37920.44,30.0,1.0,6327,201709193,1,4.0,1,2,1.3,581.12386881,0,0,0.0,26112.0,2,80.0,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,1,846.5030430037439,0.02232313346057545,0.03241816187973896,20086.153846153844,5,3,5,5_1,5_3,5_0_1
9194,,30,4.0,9.0,0.0,0.0,296.201186153277,0.0,0.0,28986.628161188,42.0,2.0,6328,201709194,1,2.0,0,1,1.0,2707.052036,0,0,0.0,26551.0,3,51.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,296.201186153277,0.010218545755172696,0.011155933341617151,26551.0,7,4,7,7_0,7_4,7_0_0
9195,2.0,89,3.0,7.0,0.0,0.0,487.6740957737881,0.0,1123.394782472434,21465.760000000002,50.0,2.0,633,201709195,0,4.0,0,2,1.5,2380.3606143,0,0,0.0,32090.0,1,90.0,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1611.068878246222,0.07505296240367086,0.050204701721602435,21393.333333333332,6,3,6,6_0,6_3,6_0_0
9196,,85,2.0,1.0,0.0,0.0,141.7534248019254,0.0,1442.7638727513802,11694.279999999999,71.0,1.0,6330,201709196,0,4.0,0,1,1.0,4609.9766524,0,0,0.0,13803.0,5,70.0,4,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1584.5172975533055,0.13549507088536494,0.11479513856069735,13803.0,2,1,2_0,2_1_0,2_2_0,2_1_0_0
9197,,53,3.0,99.0,0.0,1232.2349053759513,881.1756140514846,312.22530799639094,209.83085570567607,78508.47342372002,20.0,1.0,6332,201709197,2,3.0,2,4,2.1,4126.3543674,0,0,0.0,48568.0,3,80.0,8,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2635.4666831295026,0.03356920047222878,0.0542634385424457,23127.619047619046,6,3,6,6_1,6_3,6_0_0
9198,,53,2.0,2.0,0.0,148.4620367922833,97.32324687893386,0.0,0.0,8093.0,71.0,1.0,6334,201709198,1,4.0,0,1,1.0,1635.9205815,0,0,0.0,7070.0,5,91.0,2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,245.78528367121714,0.030370107953937617,0.03476453800158658,7070.0,1,1,1_0,1_1_0,1_1_0,1_0_1_0
9199,2.0,64,2.0,6.0,0.0,0.0,1899.9190368974478,134.47119590692475,0.0,36982.03999999999,70.0,1.0,6335,201709199,3,5.0,2,4,2.5,2522.9929741,0,0,0.0,77660.0,1,130.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2034.3902328043725,0.05501022206466633,0.026196114251923416,31064.0,8,4,8,8_1,8_0,8_0_0
9200,2.0,40,2.0,99.0,1245.2740497667603,0.0,787.0488660644216,0.0,0.0,66564.03087530199,20.0,1.0,6336,201709200,2,7.0,1,3,1.8,3335.1089545,0,0,0.0,50437.0,2,150.0,4,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2032.322915831182,0.030531848644179054,0.04029428625475706,28020.555555555555,8,4,8,8_1,8_1,8_0_0
9201,,76,3.0,4.0,0.0,0.0,311.0112454609408,0.0,0.0,10012.641152029,70.0,2.0,6337,201709201,0,2.0,0,1,1.0,2475.2874812,0,0,0.0,17520.0,3,50.0,9,0,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,311.0112454609408,0.03106185877818225,0.017751783416720367,17520.0,4,2,4_0,4_0_0,4_2_0,4_0_1_0
9202,2.0,59,1.0,9.0,0.0,0.0,3173.5841373565386,0.0,0.0,45162.66,12.0,1.0,6339,201709202,2,7.0,0,2,1.5,1531.6719701,0,0,0.0,114882.0,2,200.0,4,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,3173.5841373565386,0.07027008899291004,0.027624729177386696,76588.0,10,5,10,10_1,10_3,10_0_0
9203,2.0,48,2.0,5.0,0.0,0.0,2337.8736478526503,0.0,0.0,39009.526560169994,33.0,1.0,634,201709203,2,6.0,2,4,2.5,2051.8158289,0,0,0.0,61360.0,2,90.0,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,2337.8736478526503,0.059930838797712965,0.03810093950216183,24544.0,7,4,7,7_1,7_4,7_0_0
9204,2.0,42,2.0,8.0,0.0,0.0,825.1318757127001,0.0,1983.45013962714,155405.65087530002,31.0,1.0,6340,201709204,2,7.0,2,4,2.1,1800.927247,0,0,0.0,98254.0,2,145.0,2,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2808.58201533984,0.01807258616093369,0.028584912729658234,46787.619047619046,10,5,10,10_1,10_2,10_0_0
9205,,44,5.0,5.0,0.0,0.0,349.09425510921926,0.0,119.06303804258962,11703.54,43.0,2.0,6343,201709205,2,4.0,1,2,1.5,3428.5236201,0,0,0.0,20080.0,3,90.0,2,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,468.15729315180886,0.04000134088932142,0.023314606232659803,13386.666666666666,2,1,2_0,2_0_0,2_2_0,2_0_0_0
9206,2.0,77,3.0,1.0,974.0709899264494,564.1557398106766,476.03762060348083,303.9609324146112,0.0,37123.119999999995,70.0,1.0,6345,201709206,0,6.0,0,1,1.0,1553.6048043,0,0,0.0,15770.0,1,150.0,9,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2318.225282755218,0.06244694095634252,0.14700223733387557,15770.0,3,2,3_0,3_1_0,3_0_0,3_1_0_0
9207,,60,4.0,1.0,0.0,0.0,320.755275413811,0.0,583.8136096516713,14134.644493580001,60.0,1.0,6346,201709207,2,4.0,0,2,1.5,3664.0257035,0,0,0.0,40420.0,3,100.0,9,0,1,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,904.5688850654823,0.06399657844074821,0.022379240105529004,26946.666666666668,7,4,7,7_1,7_3,7_1_0
9208,,37,4.0,99.0,0.0,0.0,291.9697406368016,42.022248720913986,0.0,12114.990875301999,50.0,2.0,6348,201709208,1,2.0,1,2,1.3,2784.7036281,0,0,0.0,24410.0,3,30.0,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,333.99198935771557,0.027568488725699506,0.013682588666846194,18776.923076923078,4,2,4_0,4_0_0,4_3_0,4_0_0_0
9209,2.0,64,2.0,1.0,0.0,0.0,935.5362199569486,0.0,1702.7896948173748,22321.299999999996,60.0,1.0,635,201709209,0,6.0,0,1,1.0,2635.6946701,0,0,0.0,25178.0,1,180.0,9,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2638.3259147743233,0.11819768180053689,0.10478695348217981,25178.0,7,4,7,7_1,7_1,7_1_0
9210,,89,3.0,4.0,0.0,0.0,158.67920686782693,0.0,868.459806898889,14555.199999999999,71.0,2.0,6350,201709210,0,4.0,0,1,1.0,3165.1077649,0,0,0.0,22491.0,3,100.0,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1027.139013766716,0.07056852628385156,0.045668890390232364,22491.0,6,3,6,6_0,6_3,6_0_1
9211,2.0,56,3.0,4.0,1469.0165741350165,0.0,0.0,0.0,0.0,51697.72,44.0,1.0,6351,201709211,2,4.0,0,2,1.5,1195.6872656,0,0,0.0,35503.0,1,109.0,3,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1469.0165741350165,0.028415500221963687,0.04137725189800909,23668.666666666668,6,3,6,6_1,6_2,6_0_1
9212,2.0,39,2.0,9.0,0.0,0.0,602.9809860977424,0.0,1919.0160249217388,59679.58,30.0,1.0,6353,201709212,2,5.0,2,4,2.1,2364.0639247,0,0,0.0,60421.0,2,110.0,2,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2521.9970110194813,0.042258960452125856,0.04174040500851494,28771.90476190476,8,4,8,8_1,8_3,8_0_0
9213,2.0,65,3.0,5.0,0.0,0.0,1629.1065238430233,243.72904258130112,0.0,18990.68,70.0,1.0,6354,201709213,0,5.0,0,1,1.0,2716.3917667,0,0,0.0,16022.0,1,99.0,8,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1872.8355664243245,0.09861866802159398,0.11689149709301738,16022.0,3,2,3_0,3_1_0,3_3_0,3_0_0_0
9214,2.0,45,4.0,7.0,0.0,0.0,634.7168274713077,0.0,1893.8026756891902,52502.22,31.0,1.0,6355,201709214,1,6.0,3,4,2.5,477.99553421,0,0,0.0,40111.0,1,115.0,4,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2528.519503160498,0.04816023976053771,0.06303805697091816,16044.4,3,2,3_0,3_1_0,3_2_0,3_0_0_0
9215,,26,3.0,9.0,0.0,0.0,253.8867309885231,0.0,504.26698465096786,19833.839999999997,44.0,2.0,6356,201709215,2,1.0,0,2,1.5,6366.4641245,0,0,0.0,22105.0,3,32.0,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,758.153715639491,0.038225261252459994,0.034297838300813885,14736.666666666666,3,2,3_0,3_0_0,3_3_0,3_0_0_0
9216,,81,3.0,99.0,0.0,0.0,706.6514012513893,0.0,0.0,8623.076658454,71.0,2.0,6357,201709216,0,1.0,0,1,1.0,3159.0914774,0,0,0.0,10450.0,3,30.0,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,706.6514012513893,0.08194887152703131,0.06762214366042003,10450.0,1,1,1_0,1_0_0,1_1_0,1_0_0_0
9217,2.0,80,3.0,5.0,0.0,0.0,1184.804744613108,30.816315728670258,0.0,9304.6,71.0,1.0,6358,201709217,0,4.0,0,1,1.0,2110.7388492,0,0,0.0,11040.0,1,80.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1215.6210603417783,0.1306473207168259,0.11011060329182774,11040.0,1,1,1_0,1_1_0,1_0_0,1_0_0_0
9218,2.0,42,4.0,1.0,0.0,445.3861103768499,537.393580592374,0.0,1319.4986098366992,46835.500000000015,50.0,1.0,6359,201709218,2,5.0,3,5,2.6,1883.8258468,0,0,0.0,46463.0,2,80.0,7,0,1,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,2302.278300805923,0.049156693123932116,0.04955078881703556,17870.384615384613,4,2,4_0,4_1_0,4_3_0,4_1_0_0
9219,,43,4.0,99.0,0.0,0.0,57.46865351164113,0.0,104.59993839592445,13180.880000000001,50.0,2.0,636,201709219,1,3.0,1,2,1.5,1582.8105318,0,0,0.0,13944.0,3,80.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,162.06859190756558,0.012295733813490872,0.01162281927047946,9296.0,1,1,1_0,1_0_0,1_4_0,1_0_0_0
