,aba,agepr,ancons,coml13,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_energies,depenses_gaz_liquefie,depenses_gaz_ville,dip14pr,gchauf_2,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,htl,iaatcd,iaatr,idlog,isolation_fenetres,isolation_murs,isolation_toit,kusa_5,majorite_double_vitrage,mtypmena,nactifs,nbphab,npers,ocde10,plus_14,plus_18,pondmen,poste_04_5_1_1_1,revtot,soc,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,froid,froid_installation,froid_cout,froid_isolation,froid_impaye,aides_logement,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
8478,2,40.0,2,0.0,0.0,0.0,1610.9323517439739,2200.0,0.0,1496.6619970841596,43,0,0,0,0,0,0,0,0,1,,2,108486,2,1,1,0,1,42,1.0,6.0,4.0,2.1,2,2,576.164266224258,1200.0,43852.96367798566,1,2,110.0,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.05016764696121115,20882.363656183647,5,3,5,5_1,5_4,5_0_1
8479,1,67.0,2,0.0,0.0,538.3043928067598,872.5883571946525,1102.0,78.98018829165358,0.0,71,2,2,2,2,1,1,2,2,1,,2,108487,1,3,4,0,2,21,1.0,4.0,2.0,1.5,2,2,1803.90784707333,650.0,15061.683328697101,2,3,120.0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0.07316579269067182,10041.122219131401,2,1,2_1,2_1_1,2_0_1,2_0_1_1
8480,2,25.0,2,0.0,0.0,0.0,0.0,156.0,0.0,0.0,43,0,0,0,0,0,0,0,0,2,,2,108488,1,2,0,1,2,12,1.0,1.0,1.0,1.0,1,1,1605.00388960043,0.0,21354.26608099998,2,3,23.0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.007305331843682581,21354.26608099998,6,3,6,6_0,6_4,6_0_1
8482,2,78.0,5,0.0,0.0,0.0,577.250759374924,430.0,0.0,0.0,12,0,0,0,0,0,0,0,0,2,,3,108490,2,2,0,1,2,41,0.0,5.0,2.0,1.5,2,2,1094.36398241147,430.0,91455.04656250287,1,2,155.0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.004701763501985932,60970.03104166858,10,5,10,10_0,10_2,10_0_0
8483,2,28.0,2,0.0,0.0,0.0,755.7957616932143,563.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,,2,108491,2,3,0,0,1,12,1.0,2.0,1.0,1.0,1,1,1884.41711915557,563.0,16174.180814925163,2,3,47.0,7,0,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.034808563502670656,16174.180814925163,4,2,4_0,4_0_0,4_3_0,4_0_1_0
8484,2,23.0,2,0.0,0.0,0.0,0.0,1101.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,,2,108492,2,1,0,0,1,12,1.0,2.0,1.0,1.0,1,1,252.847304809406,0.0,15159.598420180628,2,3,53.0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0726272536701458,15159.598420180628,3,2,3_0,3_0_0,3_3_0,3_0_1_0
8485,2,58.0,9,0.0,0.0,0.0,604.0996319039901,1200.0,0.0,1122.4964978131195,10,0,0,0,0,0,0,0,0,2,2012.0,6,108493,2,1,0,0,1,43,3.0,3.0,3.0,2.0,3,3,632.195659959826,450.0,98673.31245585765,2,3,65.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.01216134302308773,49336.65622792883,10,5,10,10_0,10_4,10_0_0
8486,0,65.0,5,,0.0,0.0,,288.0,96.53134124535435,,71,0,0,0,0,0,0,0,0,1,,3,108494,2,1,0,0,2,42,1.0,3.0,2.0,1.5,2,2,104.15114332750784,200.0,15861.308300395256,5,0,80.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.018157392476434192,10574.205533596838,2,1,2_0,2_1_0,2_2_0,2_0_0_0
8487,2,46.0,7,,0.0,0.0,,770.0,0.0,,10,0,0,0,0,0,0,0,0,1,,5,108495,2,1,0,0,1,43,2.0,4.0,6.0,2.8999999999999995,3,2,124.91184024441851,0.0,65103.0,1,2,200.0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.011827411947222094,22449.31034482759,6,3,6,6_1,6_3,6_0_0
8488,2,42.0,9,0.0,0.0,0.0,281.9131615551954,706.0,0.0,742.3443505537431,10,0,0,0,0,0,0,0,0,1,2009.0,6,108496,2,1,1,0,1,12,1.0,4.0,1.0,1.0,1,1,1423.68102809037,210.0,37208.89960242441,1,2,83.0,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.018973955358626067,37208.89960242441,9,5,9,9_1,9_2,9_0_0
8489,2,58.0,2,0.0,1051.732342929531,0.0,1288.7458813951791,2459.0,108.59775890102365,0.0,60,0,0,0,0,0,0,0,0,1,,2,108497,2,1,1,0,1,11,0.0,6.0,1.0,1.0,1,1,1797.16535771368,960.0,14537.28656595009,1,2,142.0,8,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.1691512366385887,14537.28656595009,3,2,3_0,3_1_0,3_2_0,3_0_1_0
8490,1,44.0,2,0.0,0.0,956.1985924856917,939.710538517318,1465.0,98.72523536456696,0.0,50,0,0,0,0,0,0,0,0,1,,2,108498,2,3,3,0,1,32,1.0,3.0,3.0,1.8,2,1,890.576755382776,700.0,13781.55350076155,1,2,70.0,5,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.1063015138256399,7656.4186115341945,1,1,1_1,1_1_1,1_2_1,1_0_1_1
8493,2,78.0,1,0.0,0.0,0.0,1610.9323517439739,2278.0,0.0,0.0,44,0,0,0,0,0,0,0,0,1,,1,108501,2,1,2,0,1,41,0.0,5.0,2.0,1.5,2,2,1758.68956245097,1200.0,34349.40461243869,0,1,90.0,2,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.06631847118465295,22899.603074959126,6,3,6,6_1,6_3,6_1_0
8494,2,66.0,7,0.0,0.0,0.0,782.6446342222806,1601.0,0.0,1523.6019130316743,71,2,2,2,1,2,2,2,2,1,,5,108502,2,1,3,0,1,41,1.0,5.0,3.0,2.0,3,3,1435.83487828074,583.0,44347.533257855284,2,3,111.0,8,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0.036101218768834556,22173.766628927642,6,3,6,6_1,6_1,6_0_0
8495,1,29.0,5,0.0,0.0,0.0,469.855269258659,1736.0,131.63364715275594,1894.774088308546,50,2,2,2,1,1,2,2,2,2,,3,108503,2,1,0,0,1,32,1.0,3.0,2.0,1.3,1,1,1362.65210358636,350.0,16801.904530619868,2,3,90.0,4,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.10332162028633753,12924.541946630667,2,1,2_1,2_0_1,2_2_1,2_0_0_1
8496,2,46.0,5,0.0,0.0,0.0,1507.5641925070688,1123.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,,3,108504,2,1,2,0,1,43,2.0,4.0,2.0,1.5,2,2,2303.83650606024,1123.0,44749.569834847134,0,1,120.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.025095213298017085,29833.046556564757,8,4,8,8_1,8_0,8_0_0
8497,2,53.0,7,0.0,0.0,155.8249558124831,2282.1541649706296,1871.0,66.91377063598428,0.0,50,0,0,0,0,0,0,0,0,1,,5,108505,2,1,3,0,1,43,2.0,5.0,3.0,2.0,3,3,1718.2559327733,1700.0,59622.080664513196,1,2,130.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.03138099139021847,29811.040332256598,8,4,8,8_1,8_1,8_0_0
8498,2,60.0,1,0.0,0.0,0.0,0.0,3455.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,,1,108506,2,2,3,0,2,43,2.0,4.0,2.0,1.5,2,2,999.071091373456,0.0,80171.08163572462,0,1,93.0,5,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.043095339734825724,53447.38775714975,10,5,10,10_1,10_2,10_1_0
8499,2,51.0,1,0.0,0.0,1274.931456647589,3356.1090661332787,3592.0,210.61383544440952,0.0,71,0,0,0,0,0,0,0,0,1,,1,108507,1,1,1,0,2,43,2.0,7.0,4.0,2.5,4,3,920.190678481015,2500.0,8452.83811251729,0,1,150.0,9,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.42494603021922633,3381.1352450069157,1,1,1_0,1_1_0,1_1_0,1_1_0_0
8500,2,72.0,7,,0.0,0.0,,713.0,47.168723563070884,,70,0,0,0,0,0,0,0,0,1,,5,108508,1,2,0,0,2,11,0.0,5.0,1.0,1.0,1,1,124.21205812053016,670.0,18796.277442264,0,1,75.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0379330429756691,18796.277442264,5,3,5,5_1,5_2,5_0_0
8501,2,81.0,1,0.0,1502.4747756136155,0.0,563.8263231103908,2528.0,118.47028243748035,0.0,50,0,0,0,0,0,0,0,0,1,,1,108509,1,1,2,0,2,41,0.0,6.0,2.0,1.5,2,2,806.023317471346,420.0,24580.617273504886,0,1,60.0,5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.10284526103927004,16387.07818233659,4,2,4_0,4_1_0,4_0_0,4_1_0_0
8502,2,77.0,2,0.0,0.0,0.0,433.6092913444196,1633.0,0.0,1960.627216180249,70,0,0,0,0,0,0,0,0,1,,2,108510,2,2,3,0,1,41,0.0,7.0,3.0,2.0,3,3,1268.78570659201,323.0,47550.45563680675,0,1,125.0,5,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.034342467977025344,23775.227818403375,6,3,6,6_1,6_2,6_0_1
8503,2,45.0,8,0.0,0.0,0.0,1306.1976485390721,2273.0,0.0,1945.6605962094072,10,0,0,0,0,0,0,0,0,1,2000.0,6,108511,2,2,3,0,1,43,2.0,6.0,4.0,2.1,2,2,632.539845943788,973.0,73702.02921697982,1,2,140.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03084039916062902,35096.20438903801,9,5,9,9_1,9_0,9_0_0
8504,2,57.0,5,,0.0,0.0,,2688.0,315.9207531666143,,10,0,0,0,0,0,0,0,0,1,,3,108512,2,2,0,0,2,43,2.0,4.0,5.0,2.5999999999999996,3,2,88.90892625310548,2400.0,69204.58444910604,1,2,70.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.038841357424475115,26617.147865040788,7,4,7,7_1,7_2,7_0_0
8505,2,60.0,5,0.0,0.0,424.977152215863,928.9709895056916,1062.0,76.78629417244098,0.0,50,2,2,2,2,2,2,2,1,1,,3,108513,2,1,2,0,1,42,1.0,7.0,2.0,1.5,2,2,1126.13308972104,692.0,37740.49354968293,0,1,120.0,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.028139536612099295,25160.32903312195,7,4,7,7_1,7_2,7_0_0
8506,0,76.0,6,0.0,0.0,70.8295253693105,2511.7120250941457,2057.0,149.18480010645675,0.0,70,0,0,0,0,0,0,0,0,1,,4,108514,2,2,2,0,2,11,0.0,5.0,1.0,1.0,1,1,1028.30679582276,1871.0,14478.34449452127,0,1,120.0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.14207425446869193,14478.34449452127,3,2,3_0,3_1_0,3_0_0,3_0_0_0
8507,2,47.0,8,0.0,0.0,0.0,906.1494478559853,1531.0,0.0,1281.1426695040404,31,0,0,0,0,0,0,0,0,1,2001.0,6,108515,2,2,2,0,1,43,2.0,4.0,4.0,2.3,3,2,604.5917899625,675.0,40554.0480965569,2,3,82.0,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.037752088185001295,17632.19482458996,4,2,4_0,4_1_0,4_4_0,4_0_0_0
8508,2,63.0,1,0.0,0.0,0.0,536.9774505813245,800.0,0.0,598.6647988336638,71,0,0,0,0,0,0,0,0,1,,1,108516,2,2,4,0,1,43,2.0,4.0,3.0,2.0,3,3,270.911021997955,400.0,23206.59787670284,0,1,70.0,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.034472954814420344,11603.29893835142,2,1,2_0,2_1_0,2_2_0,2_1_0_0
8509,2,51.0,1,0.0,0.0,566.636202954484,422.8697423327931,745.0,32.908411788188985,0.0,50,0,0,0,0,0,0,0,0,1,,1,108517,2,1,2,0,1,12,1.0,2.0,1.0,1.0,1,1,1203.47110008872,315.0,23798.312947447972,1,2,50.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.03130474003115799,23798.312947447972,6,3,6,6_1,6_0,6_1_0
8510,2,33.0,1,0.0,2253.712163420423,0.0,993.4082835754505,3806.0,72.39850593401577,0.0,41,0,0,0,0,0,0,0,0,1,,1,108518,2,1,1,0,1,43,2.0,7.0,4.0,2.1,2,2,240.783026657717,740.0,64343.26028574319,1,2,200.0,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.059151494392697276,30639.647755115806,8,4,8,8_1,8_0,8_1_0
8511,1,44.0,9,0.0,0.0,0.0,1107.515991823982,825.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,2009.0,6,108519,2,2,1,0,1,32,1.0,4.0,4.0,2.3,3,1,880.769054374121,825.0,30190.73572096104,2,3,90.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.02732626351424795,13126.406835200454,2,1,2_1,2_1_1,2_0_1,2_0_0_1
8512,2,73.0,1,0.0,1502.4747756136155,0.0,738.3439945493213,2710.0,175.51152953700793,0.0,41,0,0,0,0,0,0,0,0,1,,1,108520,2,1,3,0,1,41,0.0,6.0,2.0,1.5,2,2,942.629566921316,550.0,36217.04983044033,0,1,150.0,9,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.07482663587143568,24144.69988696022,6,3,6,6_1,6_1,6_1_0
8513,2,57.0,9,0.0,0.0,0.0,872.5883571946525,650.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,2006.0,6,108521,2,1,0,0,1,12,1.0,2.0,1.0,1.0,1,1,1248.43009309685,650.0,19323.8395665454,0,1,40.0,3,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.033637207438076605,19323.8395665454,5,3,5,5_0,5_2,5_0_0
8514,2,24.0,6,0.0,0.0,957.615182993078,1175.9806167731008,1642.0,98.72523536456696,0.0,31,0,0,0,0,0,0,0,0,2,,4,108522,2,1,0,1,1,43,2.0,3.0,2.0,1.5,2,2,1109.4803961746,876.0,32739.75716312982,1,2,66.0,4,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.05015309037933713,21826.50477541988,6,3,6,6_0,6_2,6_0_0
8515,2,41.0,7,,0.0,0.0,,485.0,151.37869422566934,,31,0,0,0,0,0,0,0,0,1,,5,108523,2,1,0,0,2,43,2.0,4.0,3.0,1.8,2,2,111.23782651749289,347.4,32066.813979174898,0,1,90.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.01512467064283258,17814.896655097164,4,2,4_0,4_1_0,4_2_0,4_0_0_0
8516,2,52.0,7,0.0,0.0,0.0,1141.0770824853148,882.0,35.102305907401586,0.0,70,2,2,2,2,1,2,2,2,1,,5,108524,2,2,3,0,1,12,1.0,4.0,1.0,1.0,1,1,806.513743521335,850.0,21712.53636180818,1,2,72.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.04062169362909699,21712.53636180818,6,3,6,6_1,6_0,6_0_0
8517,2,42.0,7,1500.0,0.0,0.0,744.3406949052268,1500.0,0.0,1415.1433028752028,50,0,0,0,0,0,0,0,0,1,,5,108525,2,1,2,0,1,43,2.0,6.0,4.0,2.3,3,2,359.763521455343,0.0,25098.431765290043,1,2,120.0,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.05976469024150066,10912.361637082628,2,1,2_0,2_1_0,2_3_0,2_0_0_0
8518,2,71.0,5,0.0,0.0,0.0,1523.6735160245084,1235.0,109.69470596062996,0.0,70,0,0,0,0,0,0,0,0,1,,3,108526,2,1,2,0,1,11,0.0,5.0,1.0,1.0,1,1,387.747796983353,1135.0,23216.855722576227,0,1,90.0,3,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.05319411098373143,23216.855722576227,6,3,6,6_1,6_2,6_0_0
8519,2,43.0,9,0.0,0.0,0.0,1073.954901162649,3768.0,0.0,2244.992995626239,33,0,0,0,0,0,0,0,0,1,2007.0,6,108527,2,1,1,0,1,43,2.0,6.0,4.0,2.1,2,2,938.672521030906,800.0,235832.55114338594,1,2,160.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.015977438151483423,112301.21483018377,10,5,10,10_1,10_0,10_0_0
8520,2,64.0,5,,0.0,0.0,,200.0,0.0,,50,0,0,0,0,0,0,0,0,1,,3,108528,1,1,0,0,1,21,1.0,3.0,2.0,1.5,2,2,59.137216165573115,200.0,41006.89674584086,0,1,60.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.00487722836574521,27337.931163893907,7,4,7,7_1,7_2,7_0_0
8521,2,34.0,2,0.0,0.0,0.0,0.0,964.0,0.0,0.0,20,0,0,0,0,0,0,0,0,2,,2,108529,2,1,0,0,1,43,2.0,3.0,2.0,1.5,2,2,1481.5579272927,0.0,26716.780294627406,1,2,91.0,5,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.03608219214176249,17811.18686308494,4,2,4_0,4_0_0,4_2_0,4_0_1_0
8522,2,58.0,8,0.0,0.0,297.4840065511041,724.9195582847882,810.0,65.81682357637797,0.0,70,0,0,0,0,0,0,0,0,1,2002.0,6,108530,2,1,1,0,1,43,2.0,3.0,2.0,1.5,2,2,371.449673833019,540.0,40882.42064085803,1,2,77.0,9,0,0,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.01981291683082198,27254.947093905354,7,4,7,7_1,7_3,7_0_0
8523,2,30.0,2,0.0,0.0,0.0,0.0,2785.0,0.0,0.0,43,0,0,0,0,0,0,0,0,1,,2,108531,1,1,2,0,2,43,2.0,4.0,3.0,1.8,2,2,804.791413185955,0.0,41653.01026294901,1,2,106.0,3,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.06686191423906042,23140.56125719389,6,3,6,6_1,6_3,6_0_1
8524,2,42.0,2,0.0,0.0,0.0,955.8198620347578,1172.0,0.0,688.4645186587134,71,2,2,2,1,1,2,2,2,2,,2,108532,1,3,0,1,2,42,1.0,3.0,3.0,2.0,3,2,966.109258229047,712.0,34515.986536891505,2,3,54.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0.0339552803668914,17257.993268445753,4,2,4_0,4_0_0,4_4_0,4_0_1_0
8525,2,42.0,8,0.0,751.2373878068078,0.0,644.3729406975896,1600.0,131.63364715275594,0.0,20,0,0,0,0,0,0,0,0,1,2001.0,6,108533,2,1,1,0,1,43,2.0,5.0,4.0,2.3,3,2,697.846118933895,480.0,55399.70077758544,1,2,110.0,7,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.028881022416051665,24086.82642503715,6,3,6,6_1,6_0,6_0_0
8526,2,46.0,5,0.0,0.0,0.0,0.0,1316.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,,3,108534,2,1,0,1,2,43,2.0,4.0,2.0,1.5,2,2,166.115622969674,0.0,18919.31383193242,0,1,100.0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.06955854803670666,12612.875887954948,2,1,2_0,2_0_0,2_4_0,2_0_0_0
8527,2,66.0,6,0.0,0.0,0.0,4690.49803082787,3494.0,0.0,0.0,12,0,0,0,0,0,0,0,0,1,,4,108535,2,2,2,0,1,42,1.0,7.0,2.0,1.5,2,2,237.645908741151,3494.0,136142.3644047376,0,1,230.0,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.025664311144271656,90761.57626982506,10,5,10,10_1,10_0,10_0_0
8528,2,27.0,9,0.0,0.0,0.0,0.0,5990.0,0.0,0.0,31,0,0,0,0,0,0,0,0,1,2012.0,6,108536,2,1,1,0,1,43,2.0,4.0,5.0,2.4,2,2,227.671814764136,0.0,41004.12009951706,1,2,86.0,1,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.14608288107298148,17085.05004146544,4,2,4_0,4_1_0,4_4_0,4_0_0_0
8529,0,65.0,6,0.0,416.93675023277825,779.1247790624154,963.8745237934777,1823.0,0.0,0.0,44,0,0,0,0,0,0,0,0,1,,4,108537,2,1,1,0,1,41,0.0,5.0,2.0,1.5,2,2,1933.67957847455,718.0,36371.3431283685,0,1,170.0,7,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.050121877368287715,24247.562085579,7,4,7,7_1,7_0,7_0_0
8530,2,66.0,8,0.0,0.0,0.0,943.737869396678,767.0,70.20461181480317,0.0,50,0,0,0,0,0,0,0,0,2,2003.0,6,108538,2,1,0,0,1,41,1.0,4.0,3.0,2.0,3,3,2199.4197875052,703.0,40562.80068940198,0,1,100.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.018908950737230465,20281.40034470099,5,3,5,5_0,5_3,5_0_0
8532,2,49.0,1,0.0,1277.1035592715732,495.8066775851735,604.0996319039901,2540.0,43.87788238425198,0.0,42,2,2,2,1,1,2,2,2,1,,1,108540,2,3,4,0,1,32,1.0,3.0,2.0,1.5,2,2,871.437280256689,450.0,34920.11014043757,1,2,150.0,3,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0.07273745672006554,23280.07342695838,6,3,6,6_1,6_1,6_1_0
8533,2,59.0,6,0.0,0.0,382.4794369942767,1208.1992638079803,1215.0,49.36261768228348,0.0,50,0,0,0,0,0,0,0,0,1,,4,108541,2,1,2,0,1,12,1.0,4.0,1.0,1.0,1,1,802.24072564118,900.0,27498.133334625833,0,1,92.0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.044184817391588686,27498.133334625833,7,4,7,7_1,7_0,7_0_0
8534,1,47.0,2,1000.0,0.0,0.0,496.22712993681785,1000.0,0.0,943.4288685834686,71,0,0,0,0,0,0,0,0,1,,2,108542,2,1,1,0,1,22,2.0,3.0,2.0,1.5,2,2,1307.43639392127,0.0,17403.530995852903,2,3,65.0,9,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.05745960404462121,11602.353997235268,2,1,2_1,2_1_1,2_3_1,2_0_1_1
8536,0,81.0,1,0.0,0.0,0.0,201.36654396799673,210.0,65.81682357637797,0.0,71,0,0,0,0,0,0,0,0,1,,1,108544,2,1,4,0,1,11,0.0,4.0,1.0,1.0,1,1,784.58723336,150.0,18206.300012633576,0,1,80.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.011534468829706114,18206.300012633576,4,2,4_0,4_1_0,4_0_0,4_1_0_0
8537,2,47.0,7,0.0,0.0,849.954304431726,2188.1831111188976,2310.0,87.75576476850397,0.0,71,0,0,0,0,0,0,0,0,1,,5,108545,2,1,1,0,1,43,3.0,5.0,4.0,2.5,4,3,530.731142952413,1630.0,37118.39321612547,1,2,97.0,1,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.062233297291447914,14847.357286450188,3,2,3_0,3_1_0,3_2_0,3_0_0_0
8538,2,64.0,2,0.0,0.0,453.30896236358717,1370.6349426088311,1392.0,55.94430003992128,0.0,70,0,0,0,0,0,0,0,0,1,,2,108546,1,2,5,0,1,41,0.0,3.0,2.0,1.5,2,2,345.767608979136,1021.0,33220.11167314549,2,3,71.0,3,0,0,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.04190232753266951,22146.741115430326,6,3,6,6_1,6_3,6_0_1
8539,2,62.0,1,0.0,0.0,708.295253693105,1712.9580673544256,1957.0,198.54741778874023,0.0,71,0,0,0,0,0,0,0,0,1,,1,108547,2,1,3,0,1,42,1.0,6.0,2.0,1.5,2,2,2285.23299577703,1276.0,18895.059225175744,0,1,110.0,5,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.10357204900382089,12596.706150117163,2,1,2_0,2_1_0,2_1_0,2_1_0_0
8540,2,66.0,2,0.0,1554.3101553722852,184.15676596020728,966.5594110463843,2919.0,0.0,0.0,44,0,0,0,0,0,0,0,0,1,,2,108548,2,1,1,0,1,41,0.0,4.0,2.0,1.5,2,2,1688.41577521945,720.0,37338.58832355147,0,1,95.0,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.07817649598066964,24892.39221570098,7,4,7,7_1,7_0,7_0_1
8541,1,35.0,9,1560.0,0.0,0.0,774.1143227014359,1560.0,0.0,1471.749034990211,50,0,0,0,0,0,0,0,0,2,2009.0,6,108549,2,1,0,0,1,42,1.0,4.0,5.0,2.4,2,2,1565.82376592178,0.0,15801.74454731898,2,3,92.0,2,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.09872327674507807,6584.060228049575,1,1,1_1,1_0_1,1_2_1,1_0_0_1
8542,2,57.0,1,0.0,0.0,0.0,859.1639209301194,2783.0,0.0,3207.346659751354,41,2,2,2,2,1,1,2,2,1,,1,108550,1,3,2,0,2,12,1.0,4.0,1.0,1.0,1,1,1422.79441608088,640.0,11306.533410019527,0,1,120.0,9,0,1,1,3,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0.24614087263332057,11306.533410019527,2,1,2_0,2_1_0,2_3_0,2_1_0_0
8543,2,88.0,2,0.0,0.0,0.0,224.18808561770302,859.0,0.0,0.0,71,0,0,0,0,0,0,0,0,1,,2,108551,2,2,4,0,1,11,0.0,1.0,1.0,1.0,1,1,851.361608239471,167.0,20865.13507614505,2,3,35.0,1,0,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.041169155956344045,20865.13507614505,5,3,5,5_1,5_4,5_0_1
